,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,ts17jKj8bTKRDWPGAXYUXQ,Goodness Glaciers,NC,Jacksonville,28540,1.0,5.0,,foodtrucks streetvendors shavedice,34.75315856933594,-77.46038818359375
1,dVpYUJUUNqrONRTZM9hFAQ,East Carolina Italian Ice,NC,Greenville,27834,2.0,5.0,2000 Evans St,shavedice,35.5938648,-77.3776222
2,jlSuHODN7GtlFnFJhzdfwQ,Pelican's Snoballs,NC,Jacksonville,28540,13.0,4.5,200 S Marine Blvd,shavedice,34.751996,-77.440407
3,d7sjkykDSjcB6SHSQWa0Wg,Sweet Southern SnoBalls,NC,Smithfield,27577,1.0,4.0,1507 W Market St,shavedice,35.5295005526889,-78.3660497138905
4,FJ7LNREwEKe3lbc8Q27aKQ,Pelican's Sno-Balls,NC,Greenville,27834,2.0,5.0,1122 Greenville Blvd SW,shavedice,35.5729591216747,-77.4115300923586
5,AzIJvuSMwEXtZtuT78RoHA,Ktown Market,NC,Raleigh,27612,109.0,4.5,6014 Duraleigh Rd,korean bbq japanese,35.86064,-78.71217
6,gB79ylBG0FpExVQ5GvnuGw,Hula  Dogs Shave Ice,NC,Wendell,27591,1.0,5.0,3785 Nc Hwy 231,shavedice,35.73606,-78.3006599
7,3--UTq6OIGgQI1esyzJpUQ,Hills Of Snow,NC,Smithfield,27577,9.0,5.0,110 S Brightleaf Blvd,desserts shavedice,35.5077276506401,-78.3401209115982
8,yAqrwWDj6w1MVr1E2yvFgQ,Pelicans Snoballs,NC,Wilson,27896,3.0,3.5,4011 Nash St NW,shavedice,35.77388,-77.94361
9,t62vX_2KGRPpIFAV7hDFRw,Pelican's SnoBall,NC,Clayton,27520,8.0,4.5,9180 Cleveland Rd,shavedice,35.56853,-78.53117
10,Eevic__49nQYh7SSArkt1Q,Sparky’s Snowballs,NC,Greenville,27858,1.0,5.0,4020 Evans St,foodtrucks shavedice,35.55216,-77.384956
11,EgGmOc2Vz0nCJb_KgOR-uw,Kona Ice of Raleigh,NC,Wake Forest,27587,11.0,3.5,4154 Sherron Farms Rd,foodtrucks shavedice,35.884796,-78.547712
12,Q53HaUYDlHxw6SY0PQow4A,Rita's Italian Ice,NC,Jacksonville,28541,47.0,4.5,345D Western Blvd,desserts shavedice icecream,34.7661874,-77.3843299
13,bz0sGqZR-ZdgTn1OZXud1A,Pelican's SnoBalls,NC,Clayton,27527,1.0,5.0,431 Athletic Club Blvd,shavedice,35.691867,-78.4263102
14,JhTz9TdIv4nFuNKJ7yWfng,Pelican's Snoballs,NC,Knightdale,27545,16.0,4.0,1004 Big Oak Ct,shavedice,35.7952,-78.512598
15,gi6tKujxL2assjV3AGikSQ,The Kupkake Fairy,NC,Morrisville,27560,70.0,4.5,10123 Chapel Hill Rd,cupcakes desserts customcakes,35.82671,-78.82681
16,orMjKb0py21lk9_5tz6Asw,Kung Fu Tea - Cary,NC,Cary,27513,237.0,4.0,966 High House Rd,bubbletea coffee juicebars,35.7888087,-78.8266815
17,9548JKYa6XyWcg9sKae_zg,Bida Manda,NC,Raleigh,27601,1508.0,4.5,222 S Blount St,laotian asianfusion thai,35.7772492676183,-78.6367019169414
18,_EV61ym5-MfQau83iUzQng,Grand Asia Market,NC,Raleigh,27606,276.0,4.0,1253 Buck Jones Rd,bakeries chinese intlgrocery,35.7658597888147,-78.7399731102378
19,2vnLZdXIyCTKKmHOnZow8A,Stephenson's Bar-B-Q,NC,Willow Spring,27592,124.0,4.0,11964 Nc 50 Hwy N,bbq,35.53508,-78.58006
