,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
21,keHZ5cCcwuhgG2wpILFqUQ,Pho Nghĩa,GA,Hinesville,31313,44.0,4.0,790 Veterans Pkwy,vietnamese noodles soup,31.83369,-81.61611
22,GUNd_F3BeHCmhYxvpktJEQ,Ming Garden,GA,Savannah,31401,28.0,4.0,2510 Montgomery St,chinese bubbletea chicken_wings,32.0544700622559,-81.1055221557617
23,OiwH8WPphsLxIp6ehvRmBQ,Tomo Japanese Restaurant,GA,Rincon,31326,32.0,4.0,591 S Columbia Ave,japanese sushi asianfusion,32.268622,-81.226065
24,4repG1C1daRAoj6vaLS4_g,The Flying Monk Noodle Bar,GA,Savannah,31401,1093.0,4.0,5 W Broughton St,vietnamese noodles,32.079061,-81.092433
25,41N6c1YR03KbfMjU77dlFA,Wasabi's Fusion,GA,Pooler,31322,111.0,4.0,950 Morgans Corner Rd,japanese sushi asianfusion,32.0981332370617,-81.2711013580787
26,v72DIjvJ1FE8PDw5qJdrKQ,CO,GA,Savannah,31401,452.0,4.0,10 Whitaker St,sushi asianfusion cocktailbars,32.0806541442871,-81.092399597168
27,sN0j_BIP9Juq6Pxuyaklsg,Asian River,GA,Savannah,31406,161.0,3.5,318 Mall Blvd,asianfusion,32.004354,-81.112326
28,kEQ-ki7EXnH7m8OalJnl6w,Asian River,GA,Pooler,31322,55.0,2.5,120 Towne Center Dr,asianfusion sushi breakfast_brunch,32.146373,-81.250411
29,CVd4bxz8QE5UztFvH5W3-w,Pj's Thai,GA,Savannah,31401,223.0,4.0,147 Abercorn St,thai tradamerican,32.0766232,-81.0905302
30,PDQohGg3muZ0mURvRN5toA,Sawadee Thai Cuisine,GA,Hinesville,31313,67.0,4.0,351 Deal St,thai,31.8343804761019,-81.6093776375055
31,-01HF5QWQA8pWJVeVbdtQA,Ruan Thai Cuisine,GA,Savannah,31401,289.0,3.5,17 W Broughton St,thai desserts beerbar,32.0789199,-81.09273
32,uHyvijMnq0yUoQJ0n_NMlw,Chopsticks,GA,Savannah,31405,8.0,3.5,5712 Ogeechee Rd,chinese,32.02675750420221,-81.22417615775547
4,xReoKFLsXLwRD4pxHpW1vg,Polar Sweets,GA,Hinesville,31313,28.0,3.5,755 W Oglethorpe Hwy,desserts bubbletea icecream,31.824954,-81.60025
0,27ikHR3OicZk6Jc5eCtlMg,Yummicup Noodle House,GA,Jesup,31546,5.0,5.0,207 S US Hwy 301,bubbletea noodles asianfusion,31.59302695042541,-81.87081643496967
0,g8fTg1q3LhiUT8EdB8_cGw,Sno Biz,GA,Dublin,31021,2.0,4.5,300 Pine Forest St,shavedice,32.5379212270221,-82.9376080666765
0,4Y0fRoFZzKBVyToAssLsBQ,Cravings,GA,Milledgeville,31061,4.0,5.0,108 W Hancock St,sandwiches bubbletea,33.08095,-83.22743
0,sBBTk3WEcVPoc4l5ubLgbA,Pelican's SnoBalls,GA,Grovetown,30813,32.0,5.0,101 E Robinson Ave,shavedice,33.4512799,-82.1984
1,ksON5c7EfsEF_eKfqqIZ-w,Vampire Penguin - North Augusta,SC,North Augusta,29841,22.0,4.0,507 A Georgia Ave,shavedsnow desserts,33.49412060041347,-81.97064098959197
2,qWBGnToj19oXF0l8MLhIeA,Pelican's Snoballs,SC,Aiken,29803,5.0,5.0,210 E Gate St,shavedice,33.512168050742,-81.7148159383277
3,LJN4WT5czwQmLfB-uSdHQA,Pelican's SnoBalls,GA,Augusta,30909,16.0,4.5,3644 Walton Way Ext,shavedice,33.49131,-82.07654
4,2ip7-Whvj21RmU0tN1E83Q,Vampire Penguin Evans,GA,Evans,30809,5.0,5.0,5117 Washington Rd,shavedice,33.573455696356184,-82.19271728601156
5,OI0YkxDgRifDxQgmI-vzfA,Vanpire Penguin Aiken,SC,Aiken,29801,4.0,4.5,108 Laurens St SW,shavedice,33.56124527720883,-81.7223916717569
6,EUQY9dFj0UCDyVOxvKhUaw,Pelicans Snoballs,SC,Belvedere,29841,2.0,5.0,707 US-25,shavedice,33.5473928173218,-81.9390140846372
7,Bwf7gsTrKWENnSQFKD_2aA,Boudreaux's Snowballs & Seafood,GA,Augusta,30906,1.0,5.0,2111 Lumpkin Rd,shavedice seafoodmarkets,33.419111769781566,-82.02389359474182
8,f5y9lkudyvsv3Q6_pMlOWQ,Vampire Penguin Aiken,SC,Aiken,29801,6.0,4.5,108 Laurens St SW,desserts shavedice,33.561175,-81.722303
1,kO-xB5r-0TT4RtKqmNndHw,Gong Cha - Augusta,GA,Augusta,30907,25.0,4.0,3821 Washington Rd,bubbletea,33.5126694,-82.0890972
2,o1Yd4-9XuRdPiJ9kzDVdRw,Hello Poké,GA,Grovetown,30813,50.0,4.5,4982 Steiner Way,poke hawaiian,33.4806808289961,-82.1985662997564
3,PAjfe_gnMV5uW1-rHmZ8-g,The Confection Cottage,SC,Aiken,29803,33.0,4.0,,bakeries coffee desserts,33.5151881,-81.7267555
4,LOmYyhzjNfJEoBhHdjl1YQ,Peachy Rolls,GA,Augusta,30909,25.0,4.0,2825 Washington Rd,icecream bubbletea juicebars,33.51145,-82.0328399
5,YEp8QMFM-4uncCyBipfLbQ,Toki Jr,SC,North Augusta,29841,10.0,4.0,434 Georgia Ave,japanese,33.493565895249915,-81.97146479040384
6,-G4x95TGAScObRvc_Fsi3w,Mirin Fusion Kitchen,GA,Augusta,30907,145.0,4.5,630 Crane Creek Dr,asianfusion,33.49618,-82.07968
7,aneV1oFw2ocAlxhwkq5C3g,Pho Bac,GA,Evans,30809,424.0,4.0,4300 Towne Centre Dr,vietnamese,33.53224,-82.12616
8,p8mCkY7yK8WUTwj1c57Jzw,Sawasdee Authentic Thai,GA,Martinez,30907,171.0,4.0,3836 Washington Rd,thai noodles,33.511479,-82.0901682
9,fX7Gl8Nb0CndMasvOsZN5Q,New Ming Wah Restaurant,GA,Augusta,30909,50.0,3.0,3415 Wrightsboro Rd,chinese,33.46867,-82.07684
10,7ImVm2G6ykrRnF7FSCXJcg,Hello Poke Bowl,GA,Augusta,30909,118.0,4.5,1141 Agerton Ln,sushi poke hawaiian,33.4870344515222,-82.0783407814169
11,qiGE0_U3-LrEaSay0OHO6g,Pho-Ramen’L,GA,Augusta,30901,26.0,3.5,990 Broad St,ramen,33.47608,-81.96984
12,CK0JVkO9xDywCE-JTWMlIQ,Toki Hibachi & Sushi,GA,Evans,30809,90.0,4.0,4534 Washington Rd,japanese sushi,33.5467262268066,-82.1498107910156
0,aEBscDhlB8COOHPK2Cynow,E Bubble Cafe,GA,Suwanee,30024,161.0,5.0,2855 Lawrenceville Suwanee Rd,shavedice bubbletea sandwiches,34.02644,-84.0432777
1,y6i9mMxf6X7Jn-UA74Lc6A,Cafe Mixx,GA,Suwanee,30024,112.0,4.5,2925 Lawrenceville Suwanee Rd,cafeteria desserts korean,34.028099,-84.045591
2,-6v4guwsh2RrWYXU_JQ9JA,Pelican’s Snoballs,GA,Winder,30680,6.0,5.0,150 N Broad St,shavedice shavedsnow,33.996065,-83.714783
3,9gct_fArTTdFoK-M9kODYg,Kona Ice of Gwinnett,GA,Suwanee,30024,10.0,4.0,,shavedice foodtrucks,33.95892333984375,-84.09371185302734
4,9q_qp6-v9_rQ27nbWZeFqg,Rita's Italian Ice,GA,Suwanee,30024,74.0,4.0,340 Town Center Ave,icecream desserts shavedice,34.055423,-84.065165
5,Qrz3R32fk7WWIBH4DiFwIA,Arte 3 Cafe,GA,Suwanee,30024,67.0,4.5,1291 Old Peachtree Rd NW,cafes desserts bubbletea,34.005287,-84.083602
6,J5QOIgZCSrdMbaWH-whCZw,J's Asian Cafe,GA,Alpharetta,30022,234.0,4.0,11550 Jones Bridge Rd,malaysian chinese japanese,34.06349185175186,-84.2147317136121
7,EHZGMnhfLjFk6EOXWFzKrg,Poetree Cafe,GA,Suwanee,30024,217.0,4.0,45 Old Peachtree Rd NW,korean,34.026628,-84.04668
8,3SPIO7xVGG7cP3KlGQ4aoA,Caffe Bene,GA,Suwanee,30024,125.0,3.5,3131 Lawrenceville Suwanee Rd,bubbletea waffles cafes,34.03502539515717,-84.05038638789708
9,yCr_KNWxL4tk0kQARQy1cw,Cafe Amico,GA,Suwanee,30024,109.0,4.5,320 Town Center Ave,coffee breakfast_brunch sandwiches,34.05567,-84.06305
10,Pa5jAbXmLeeIEs3y7TSDYw,White Windmill,GA,Duluth,30096,62.0,3.0,3585 Peachtree Industrial Blvd,bakeries coffee,33.99978,-84.169437
11,0651UUpiUWkfXL0olJ1j0w,Vincent Bakery Cafe,GA,Johns Creek,30097,87.0,4.0,10900 Medlock Bridge Rd,bakeries cafes desserts,34.047309917969876,-84.17899023505674
12,QHQXUG7ORECu8FI7ZSKg4Q,Hansel & Gretel Bakery Cafe,GA,Johns Creek,30097,8.0,3.5,10820 Abbotts Bridge Rd,cafes bakeries coffee,34.04629978343635,-84.17706
13,HbIPyYP_qEpRDqDOY8Uj5A,White Windmill Bakery,GA,Duluth,30097,34.0,3.5,10820 Abbotts Bridge Rd,bakeries coffee sandwiches,34.0452687672537,-84.1787702014846
14,vC8Bt9HWK7mZk3CS6l0upw,The Human Bean,GA,Cumming,30041,16.0,5.0,1609 Buford Hwy,coffee bagels juicebars,34.1645651,-84.1191297
15,waQkPAUL-JfI4XL4lyY5Ng,Mozart Bakery,GA,Suwanee,30024,77.0,3.5,2790 Lawrenceville Suwanee Rd,bakeries coffee desserts,34.0233234008677,-84.0450280412499
0,82QaSSFrCyBj7gyuh1qNSA,Bubble Bees Tea Taiwan,GA,Gainesville,30504,19.0,5.0,333 Shallowford Rd,bubbletea,34.2956201120207,-83.9956474676728
1,YHoAm5qrckMywylDJjQsCg,King Kong Milktea and Smoothie,GA,Oakwood,30566,24.0,4.5,3885 Mundy Mill Rd,bubbletea desserts juicebars,34.233348,-83.8740282
2,2pHrG1aAZ5MbwR6YupX5bQ,Tea Top,GA,Flowery Branch,30542,4.0,5.0,3446 Winder Hwy,bubbletea,34.217539335566734,-83.86289019137621
3,KIjNc8VE__uMkYSjYNXvzg,Zen Ramen & Sushi Burrito,GA,Gainesville,30501,130.0,4.5,115 Washington St SE,ramen asianfusion sushi,34.3001758,-83.8264757
4,TUIjeLJcKBkEbmWxRkr0hg,Kung Fu Tea - Dawsonville,GA,Dawsonville,30534,6.0,4.0,145 Forest Blvd,coffee juicebars bubbletea,34.3508938028496,-84.04538164776416
5,kXbiG6wYIoIblUE6sqAkGw,Pearl's Tea - Hamilton Mill,GA,Dacula,30019,22.0,4.0,2115 Hamilton Creek Pkwy,bubbletea coffee,34.071071,-83.911603
6,W8BpxFkIPNR7DXnbpGQd7w,Kung Fu Tea,GA,Buford,30519,76.0,4.0,3480 Financial Center Way,bubbletea coffee juicebars,34.0746574,-83.9866503
7,ItxeCwpCNEPeyhQw-It0Ow,Pearl's Tea - Suwanee,GA,Suwanee,30024,228.0,4.5,3131 Lawrenceville Suwanee Rd,bubbletea coffee,34.035069995152114,-84.05025656145364
8,ylfbHt5fIN0TBC9f1t17-g,Gao Fresh Noodle,GA,Cumming,30040,35.0,5.0,5863 S Vickery St,vietnamese noodles,34.18293317908854,-84.21936515718697
9,baIp8mFk8l4vhkW0HRAG1Q,Pokéyaki,GA,Dawsonville,30534,116.0,4.0,145 Forest Blvd,poke seafood hawaiian,34.350568,-84.045511
10,f63PAWL_Ir4hkD9NLQfciA,Pure Pho and Grill,GA,Cumming,30041,109.0,4.0,410 Peachtree Pkwy,vietnamese bubbletea juicebars,34.152544,-84.176527
11,2M6_ptVcZLtHKec_pUP4Ug,Greatea,GA,Johns Creek,30097,183.0,4.5,10475 Medlock Bridge Rd,bubbletea juicebars desserts,34.034727,-84.18494
12,6ktohLKZxAQ5g_HtnqpQHA,For Good Tea,GA,Alpharetta,30022,14.0,5.0,6000 Medlock Bridge Pkwy B100,coffee,34.03053,-84.18773
14,DTBaaBuYE7gpoQcfjIMiJw,Paopao Ramen Factory & Bar,GA,Buford,30519,318.0,4.0,3290 Buford Dr NE,ramen bubbletea icecream,34.06902,-83.98644
15,Id3Glls2mUjpRLWqQFxNPQ,2plus2,GA,Suwanee,30024,88.0,4.0,3890 Lawrenceville-Suwanee Rd,bubbletea icecream,34.0555971608275,-84.0617185262535
16,VrDcLvWX1bfv9qlG_T_ziw,Samurai Tea,GA,Duluth,30096,29.0,4.5,3455 Peachtree Industrial Blvd,bubbletea coffee,34.005537532370155,-84.1738719116622
17,Ph3TIFhs1m3G6738hqmebg,Chef Tommy Thai Cuisine,GA,Dawsonville,30534,108.0,4.0,837 Hwy 400 S,thai,34.358193,-84.044276
18,551pZeoPT5NrAg-NyGKHKg,Maji Tea Bar,GA,Johns Creek,30022,108.0,4.0,5725 State Bridge Rd,coffee bubbletea,34.020731,-84.192427
19,aNITBwOg4cxl3NmNx7RoOw,Q Korean Steak House,GA,Cumming,30041,263.0,4.5,872 Buford Rd,korean bbq steak,34.18267,-84.13546
20,CpjkSKJ36yGqc0vdA0s7IA,Quickly,GA,Buford,30519,8.0,4.5,3730 Buford Dr,bubbletea hotdogs juicebars,34.0833597,-83.9885846
21,JIVZsRxyOnz_FZ5-086S4Q,Pearl's Tea - Cumming,GA,Cumming,30041,27.0,4.0,410 Peachtree Pkwy,coffee bubbletea,34.15382,-84.17488
22,EZqB2FP6Dl1FwiMtY2gaUA,Juke N Jive Creamery,GA,Braselton,30517,68.0,4.5,6342 Grand Hickory Dr,icecream desserts coffee,34.12032,-83.824
23,tdPjBjm-SNbCWMlRr_aFfg,Tan-Cha Buford,GA,Buford,30519,13.0,4.0,2925 Buford Dr,bubbletea juicebars coffee,34.0497000098873,-83.99183607659724
24,nGqLvoe-ULv0xxMfH3oNKg,Rendezvous Cafe,GA,Cumming,30040,167.0,4.5,543 Lakeland Plz,cafes breakfast_brunch desserts,34.1855015442873,-84.1439372571472
25,ZOlLR6kEhB1sxjTpxGdzlg,Ding Tea Johns Creek,GA,Johns Creek,30097,55.0,4.0,10900 Medlock Bridge Rd,coffee bubbletea,34.04788984013522,-84.1791658680984
26,zZA6G5i2mS-4SD8ZoiyFVQ,Bubbly Boba,GA,Alpharetta,30005,42.0,4.0,11500 Webb Bridge Way,bubbletea,34.06148,-84.22509
27,YKVskdzcVNRV8zZh9Nxeng,Ding Tea - Suwanee,GA,Suwanee,30024,39.0,3.5,2870 Lawrenceville Suwanee Rd,bubbletea vietnamese taiwanese,34.024552,-84.045571
28,EhWy2vUQML0wnQb6KGp-kw,Gong Cha,GA,Peachtree Corners,30092,39.0,4.0,5210 Town Ctr Blvd,bubbletea juicebars,33.979657636671774,-84.21445290215554
30,0GfWTqbWxGEiOx8E16EAtQ,Gong Cha - Suwanee,GA,Suwanee,30024,16.0,4.5,525 Peachtree Industrial Blvd,bubbletea,34.062654,-84.076103
32,kRnvP4fFyOZeUaFeTAfx8g,Pearl’s Tea - Johns Creek,GA,Johns Creek,30097,11.0,4.5,11030 Medlock Bridge Rd,bubbletea coffee,34.0510682694492,-84.17616994325817
33,e21Hc18k5uWNQCRXMxAiKQ,Modern tea shop,GA,Suwanee,30024,13.0,4.0,3320 Lawrenceville Suwanee Rd,bubbletea,34.0389987590523,-84.054173
34,ByFUUgNbmi9AD1JXRDW_4g,Saigon Cafe,GA,Buford,30519,169.0,4.0,3380 Buford Dr,vietnamese thai,34.0760688,-83.9840415
35,nwMLUx_tMSyuRlPYstE67w,Komma Tea,GA,Lawrenceville,30043,22.0,3.5,5900 Sugarloaf Pkwy,coffee bubbletea juicebars,33.981125,-84.0795025822871
36,4jc6YzEqM0oq-wg_9LhTyg,Lavena Cafe,GA,Alpharetta,30022,49.0,4.5,11585 Jones Bridge Rd,cafes bubbletea,34.063400956017645,-84.21242689802476
37,2kZ3r-8HhFGiet4FD64jLA,Antoinette's Cafe,GA,Buford,30518,118.0,4.5,1630 Buford Hwy,coffee juicebars sandwiches,34.0995,-84.01079
38,GsHBYmqgz1-JhLEQJ1tPlA,Snowy Rolls- Johns Creek,GA,Johns Creek,30022,69.0,4.0,5779 State Bridge Rd,bubbletea icecream juicebars,34.01916,-84.19106
39,XD4Adg3mkHNXppHBt2l_Wg,Donut Now,GA,Buford,30519,68.0,5.0,3300 Hamilton Mill Rd,donuts coffee,34.093118,-83.937789
40,0fUbtLbP2dasuB-he4jjGw,Golden Phoenix,GA,Buford,30518,46.0,4.0,4850 Golden Pkwy,thai chinese vietnamese,34.142422,-83.950768
41,RiySW_8dGFI0X9dRD3afUw,Kokee Tea,GA,Buford,30519,28.0,2.5,3333 Buford Dr,desserts bubbletea juicebars,34.0646176522,-83.984457954
42,PoLGdm5zsCTDk9_4LWdu8w,Tous Les Jours,GA,Suwanee,30024,12.0,3.5,2700 Lawrenceville Suwanee Rd,bakeries coffee desserts,34.0220527648926,-84.0450592041016
43,nHMe0SJQOXWu3q1JGvGCWA,Gao Fresh Noodle,GA,Duluth,30097,50.0,4.5,11250 Medlock Bridge Rd,vietnamese noodles,34.0537382,-84.1748644
44,J6Q81aTZCCfAZFOpMDzxTg,CupPoki,GA,Buford,30519,16.0,3.5,3333 Buford Dr,poke ramen bubbletea,34.06682,-83.98465
45,IRHbx7egTWZQFSKR-sCu_g,TEPPAN Poké & Ramen,GA,Buford,30519,142.0,4.5,2725 Hamilton Mill Rd,poke ramen hotdogs,34.081313,-83.920611
46,6I1Quj8-rLD-SsjhbFJ_eg,Lunas Cookie Studio,GA,Suwanee,30024,50.0,4.5,2870 Lawrenceville Suwanee Rd,desserts coffee juicebars,34.0258967,-84.0449995
48,Ll2w7AKaSF4Blk7tbxphbA,A.M. Sweet Creations,GA,Duluth,30096,17.0,4.5,3585 Peachtree Industrial Blvd,coffee customcakes juicebars,34.00019,-84.16956
0,8bq7qcOlnfR7NMoFKSJoyQ,Kung Fu Tea,GA,Suwanee,30024,61.0,4.0,1291 Old Peachtree Rd NW,coffee bubbletea juicebars,34.00433783524246,-84.08283549459622
1,63aITpXokBoMYmp1IohCvA,Kung Fu Tea,GA,Duluth,30097,21.0,4.5,9700 Medlock Bridge Rd,bubbletea coffee juicebars,34.01751,-84.19246
2,sznEIz3UfxboIOmO6lAZNw,Green Tea,GA,Dacula,30019,118.0,3.5,1152 Auburn Rd,sushi thai chinese,34.0315192,-83.9064642
3,2dKVEghXHiSe8eTY-ui71w,Empanada House,GA,Duluth,30096,23.0,5.0,3559 W Lawrenceville St,coffee juicebars empanadas,34.003148853475,-84.1451333463192
4,nE7iNPKJZ80xnQlfb9U6Fg,Joy Donuts,GA,Dacula,30019,22.0,4.5,2995 Old Fountain Rd,donuts juicebars bubbletea,34.0356366661696,-83.9113196619309
5,7N3o-IaHs4lLkYVujYjivA,Umami,GA,Suwanee,30024,93.0,4.0,2631 Peachtree Pkwy,sushi japanese bubbletea,34.0940914,-84.1737074
6,HIdvlWeOfXhuEhRFeeUYTQ,Taigu Tea,GA,Duluth,30096,13.0,4.0,3631 Peachtree Industrial Blvd,coffee icecream juicebars,33.997847386741086,-84.168249608942
7,Cg_uGMfbIqFgl_9nRDFlNg,Cafe Landmark,GA,Johns Creek,30022,49.0,4.5,10955 Jones Bridge Rd,bubbletea coffee sandwiches,34.046392,-84.220988
8,RI1wRcf8jwSPJo0AY8hMMA,Gong Cha,GA,Suwanee,30024,18.0,4.5,1299 Old Peachtree Rd NW,bubbletea juicebars,34.004858,-84.085049
9,3_DmRfPlMDthwVZvmAo21g,Le Mekong,GA,Johns Creek,30097,412.0,4.0,10900 Medlock Bridge Rd,vietnamese noodles,34.04723477585537,-84.17907
10,jWqEnpNAgXVe-iPCfvcI7Q,Pho Tastic Vietnamese Cuisine,GA,Alpharetta,30022,77.0,4.5,10995 State Bridge Rd,vietnamese,34.05006,-84.225101
12,NHNfVx-WAn1DZyRE_m9l3g,Sweet Octopus Atlanta,GA,Duluth,30096,155.0,4.0,3559 West Lawrenceville St,asianfusion poke ramen,34.003213,-84.14513
13,MgTHBVsQSolBHzCFdhYcpg,Umaido,GA,Suwanee,30024,1021.0,4.0,2790 Lawrenceville Suwanee Rd,ramen japacurry seafood,34.0233003341495,-84.0449438804088
14,JSiRFXuxX833UVRtr1uvEw,The Sweet Spot Bakery,GA,Duluth,30097,131.0,5.0,2730 Peachtree Industrial Blvd,desserts cupcakes bakeries,34.022643033501964,-84.14306557192576
15,srmQQeMBw7kQwfTObNJhnQ,White Windmill Bakery and Cafe,GA,Duluth,30097,29.0,4.5,2200 Duluth Hwy,cakeshop sandwiches coffee,33.978475,-84.096766
17,QaOYf_7hXb0tS4ul7SyldA,Saigon Cafe,GA,Lawrenceville,30043,105.0,3.5,1030 Old Peachtree Rd NW,vietnamese thai southern,33.998551,-84.068736
18,ng3CnpsgukwEO1ERXdL_vA,Golden Seven,GA,Suwanee,30024,116.0,3.5,320 Town Center Ave,chinese thai asianfusion,34.056251,-84.064232
20,P1fctrHZsd4-GsqFTLmSpg,Top Crawfish,GA,Suwanee,30024,16.0,2.5,3255 Lawrenceville Suwanee Rd,cajun seafood,34.037527,-84.048461
21,SAO68N5EI5OxwuoVTzqSNg,Pho.com,GA,Suwanee,30024,18.0,3.5,2700 Lawrenceville-Suwanee Rd,vietnamese noodles bubbletea,34.022002,-84.044869
22,rP1NmHInJjuB6Uv1cx-bqA,Echo,GA,Suwanee,30024,35.0,3.5,2790 Lawrenceville Suwanee Rd,newamerican karaoke bars,34.02333,-84.04499
23,CuX_GDZAJGYmP4phQYlKNg,Green Basil,GA,Suwanee,30024,145.0,3.5,2855 Lawrenceville Suwanee Rd,vietnamese thai noodles,34.0266,-84.04279
24,PY9XlkL0hMxl2_j2XxvMzA,Pho 24,GA,Duluth,30096,144.0,3.5,3585 Peachtree Industrial Blvd,vietnamese noodles soup,34.0001036,-84.1699732
1,DFHdGcLaE7V8m7t8Vd1SBQ,Snowflake Tea House,GA,Duluth,30096,361.0,4.0,2180 Pleasant Hill Rd,desserts juicebars tea,33.96116,-84.13451
2,y1LP0tIvgk255bv3fwvJfg,Sweet Rice,GA,Duluth,30096,95.0,4.0,2180 Merchants Way,coffee bakeries bubbletea,33.961136,-84.130754
4,_9EQeCfpd6vdKkITVBAOAg,Cafe Bora,GA,Alpharetta,30004,58.0,4.5,5250 Windward Pkwy,desserts bakeries coffee,34.091231,-84.275178
