,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
12,u7V75TXBF8-1TqoTWUsqtQ,Echo Dumplings and Taiwanese Grill,IN,West Lafayette,47906,1.0,1.0,306 E State St,taiwanese bubbletea,40.421576,-86.900858
3,lm3lOXR15f7jQzwzNofJMA,Sno Zone,IN,Indianapolis,46220,26.0,4.5,924 Westfield Blvd,shavedice,39.8708421515208,-86.141907271225
5,-duPMGeNQSCGEUl0s552Cw,Rita's Italian Ice & Frozen Custard,IN,Carmel,46032,13.0,5.0,110 W Main St,shavedice icecream,39.97861381341887,-86.12856268435839
6,jthav4poO-NJSrEM20lQhA,Ali'i Poke - Carmel,IN,Carmel,46032,29.0,5.0,12545 Old Meridian St,poke icecream hawaiian,39.9724765308358,-86.15064774561553
9,oJXJivCrpCD90_WQkw4RpA,The Human Bean,IN,Indianapolis,46220,4.0,5.0,5405 N. Keystone Ave,coffee,39.85162,-86.12165
10,yU5zCpNITpphnnGOnu6igA,Raspados Alpha Tamales,IN,Indianapolis,46222,22.0,3.5,2802 Lafayette Rd,desserts juicebars,39.8074671792739,-86.2191149219871
11,Q6gX_JvVZHW3N9Wkh6RXNQ,"The Human Bean Indianapolis, N. Keystone Ave",IN,Indianapolis,46220,33.0,4.5,5405 N Keystone Ave,coffee,39.85163879864922,-86.12169579946126
6,T_KMdWM0dIBCyMxqrDAJQw,Banh Mi Eatery,IN,Lafayette,47905,60.0,4.5,1201 S 4th St,vietnamese sandwiches,40.40501,-86.89271
0,MsjTFWX3WhVZ07kta8fOUQ,MJ's Cajun Ice,IN,Terre Haute,47803,1.0,5.0,2800 Poplar St,shavedice shavedsnow,39.46413216181279,-87.3759604027174
2,6hFuywVmiFOLK5AgBtwFmQ,Brain Chillzz,IN,Martinsville,46151,15.0,5.0,789 E Morgan St,tradamerican shavedice chicken_wings,39.4276672,-86.4191413
3,R0f1Xs3yBTDx9__E3edfrA,The Sno Cone Shack,IL,Marshall,62441,1.0,5.0,1308 N Michigan Ave,shavedice foodstands,39.399201037657,-87.6939212970266
4,GWw15il2AaJivyaL5lqynA,Frigid Frog,IN,Plainfield,46168,16.0,5.0,2481 E Main St,foodtrucks shavedice icecream,39.7138599,-86.36368
9,h9C0Gub8prrtAwLDSbsAfQ,The Frigid Frog,IN,Plainfield,46168,12.0,5.0,1702 E Main St,shavedice popcorn icecream,39.7111716288072,-86.3780019432306
10,Vyowr5EQXO5Ely_2VC-LeQ,The Frigid Frog,IN,Plainfield,46168,2.0,5.0,303 E Main St,shavedice desserts,39.70379000494604,-86.39917861784765
3,sBT0a2VCq04gApS8clRk_Q,Kung Fu Tea,IN,Plainfield,46168,31.0,4.5,2683 E Main St,coffee bubbletea juicebars,39.716563,-86.354212
6,ihCRMdspiUSCW9T4DSkwXQ,Urban Farmchic,IN,Rockville,47872,11.0,4.0,102 S Market St,womenscloth coffee bubbletea,39.762363,-87.22928760330343
7,ylFx5djznkvq3aBOviey9A,Eastern House,IN,Terre Haute,47802,65.0,4.0,1295 S 3rd St,thai chinese hotpot,39.4540091926232,-87.4142269691883
8,amQ-tpVUf9xz8oaSn1ph7g,Royal Mandarin Express,IN,Terre Haute,47803,46.0,4.0,11 Meadows Shopping Ctr,dimsum szechuan,39.464717,-87.375997
10,MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,IN,Avon,46123,240.0,4.5,9655 E US Hwy 36,vietnamese noodles soup,39.7631044346348,-86.3519488545074
19,0z1VO3Js0NdTOKLYDa15zw,Huong Sizzling Wok,IN,Indianapolis,46254,105.0,4.0,4351 Lafayette Rd,chinese vietnamese bubbletea,39.83381,-86.24402
20,1T9F7iLDFAYWJvif1RKneg,Pho Saigon Restaurant,IN,Indianapolis,46254,425.0,4.0,4760 W 38th St,vietnamese,39.82447,-86.23985
1,4DB1j8bEH3MtHyIOLe0D-g,CBPB Popcorn Shop,IL,Champaign,61821,3.0,4.0,1506 S Neil St,popcorn foodtrucks shavedice,40.0988312740486,-88.2441599294543
2,BkvoH816B3LhZQaghQ1Uzw,Meet Fresh,IL,Champaign,61820,9.0,2.5,209 E University Ave,desserts bubbletea shavedice,40.115971957023326,-88.23584374040365
3,ZxQlHVm0pj0ERqpwhEHc6w,San Maru,IL,Champaign,61822,83.0,4.5,2504 Village Green Pl,korean fooddeliveryservices shavedsnow,40.0819967,-88.2962051
4,6ockUmdOBYBApEsUCJkBzA,El Oasis,IL,Urbana,61802,101.0,4.5,510 N Cunningham Ave,icecream mexican,40.117278,-88.203156
6,dNch89PUCbxvhieKmWi8LQ,Cocomero,IL,Champaign,61820,136.0,4.0,709 S Wright St,icecream bubbletea desserts,40.10999,-88.22911
7,Y-rCSbMqXWk54bKRAIoyUQ,Caffe Paradiso,IL,Urbana,61801,122.0,3.5,801 S Lincoln Ave,coffee sandwiches shavedice,40.1062567,-88.2193749
9,t0f8qXrKGNWv6j8MGmosRg,Caffé Bene,IL,Urbana,61801,67.0,3.0,700 S Gregory St,cafes desserts juicebars,40.106139,-88.221243
2,oR5KPj-zh_kAtk62RDSgzw,Tiger Sugar,IL,Champaign,61820,2.0,4.0,509 E Green St,bubbletea coffee desserts,40.11016184670376,-88.23086610000001
4,Epr8Ft7LwYAzotFwxQX6uw,Latea Bubble Tea Lounge,IL,Champaign,61820,94.0,4.0,601 S 6th St,desserts bubbletea,40.111167,-88.230671
7,ghKfhpVZkDbvaAq68039wg,Bearology,IL,Champaign,61820,46.0,4.0,608 E University Ave,bubbletea,40.11665,-88.22948
8,lG9YdIb-87LK21XnMKvzFg,TEAMOJI,IL,Champaign,61820,33.0,4.0,617 E Green St,bakeries bubbletea,40.11004,-88.22968
9,GqlpfkQtSuIwzgQEvrkIkA,Kung Fu Tea,IL,Champaign,61820,36.0,4.0,707 S 6th St,bubbletea coffee juicebars,40.10971,-88.230729
10,XoOz_qfCXe72HpTmWasb6g,Tenko Tea,IL,Urbana,61801,11.0,4.0,700 S Gregory St,bubbletea,40.106523083344925,-88.221248
11,OS78OVr7cCIZ5eAFGHZzwg,Mitsu&Tsaōcaa,IL,Champaign,61820,16.0,4.0,608 S 6th St,hotpot bubbletea,40.1107435,-88.2303151
14,iprknXfI079PRm80pdeuKA,Tsaocaa,IL,Champaign,61820,13.0,3.5,608 S 6th St,bubbletea coffee juicebars,40.110819234189,-88.2302925183136
16,BcrFZDyviqw_wF9oQQ5qVA,Caffe Bene,IL,Champaign,61820,38.0,4.0,524 E Green St,coffee,40.1106262207031,-88.2310028076172
18,FsnwQwatA43aeGhJlxQ_Kg,Paris Super Crepes,IL,Champaign,61820,58.0,4.0,601 S 6th St,desserts icecream creperies,40.111185,-88.2305749
20,miMx3VNOW8qPJC5wEGaIOw,Xinh Xinh Cafe,IL,Urbana,61802,218.0,4.0,114 N Vine St,vietnamese,40.1132039811962,-88.2031739192663
28,5_cn7M-9swHrFbnqZtYGBQ,Bangkok Thai and Pho 911,IL,Champaign,61820,197.0,4.0,410 E Green St,thai,40.11055,-88.23237
29,5CSGxhesXkz2XNQB8AP6Kw,Spoon House Korean Kitchen,IL,Champaign,61820,99.0,3.5,616 E Green St,korean,40.11064,-88.22961
30,OyBStpjF5e_iRCMXflFasQ,Evo Cafe,IL,Champaign,61820,67.0,2.5,711 S 6th St,chinese,40.10945,-88.2306
1,ChfVH4MESG6YUGoFmRIvxA,Vito's Italian Ice,IN,Cedar Lake,46303,2.0,5.0,9720 West 133rd Ave,shavedice,41.37759033,-87.45299183
3,ZTXDQ27YNQE0IGFVeuI2fw,POKE-MAN,IN,Merrillville,46410,99.0,4.5,327 E 81st Ave,poke bubbletea hawaiian,41.470013,-87.33386883
6,yb-3h3sI1p3xVyyCB6ECgQ,Motea,IN,Schererville,46375,76.0,4.0,1642 US Highway 41,bubbletea icecream ramen,41.493136,-87.471918
7,qfok8zh-S9tdsNtPiEtRsQ,Uptown Cafe - Valparaiso,IN,Valparaiso,46383,91.0,4.5,1400 E Lincolnway,breakfast_brunch cafes,41.4676751,-87.0438236
8,DaDmnTm6f-dfbcKcK2er8A,Cafe Fresco,IN,Crown Point,46307,25.0,4.0,1 North Court St,cafes coffee bubbletea,41.41741,-87.36572
9,ghoVCeMPk_NoKctiATSQZg,Bangkok Thai and Sushi,IN,Valparaiso,46383,103.0,4.0,2103 Calumet Ave,sushi thai japanese,41.4876971523455,-87.0501638576388
11,hE8LZSKnQ3ZTkBekQbpM0w,Sip Coffee House,IN,Crown Point,46307,96.0,4.0,11 N Court St,coffee salad sandwiches,41.41768304771045,-87.36573435504745
13,oFi-gpdKGa4tajUVjelaPA,Spice Thai Cuisine,IN,Merrillville,46410,176.0,4.0,1491 E 82nd Ave,thai,41.4695,-87.31807
14,ltmfsOwheWOlhV9cTRZAag,Uplifted Bistro,IL,Bradley,60915,5.0,2.5,270 S Schuyler Ave,cafes bubbletea bakeries,41.141429996627814,-87.8596944361925
22,DT-0UAcAKXckxyxzU05a7w,Tropical Islands Cuisine,IN,Merrillville,46410,11.0,4.0,40 West 80th Place,filipino bars seafood,41.473734,-87.337153
6,Mw4OCi1uvhodBigg6Vs-ig,Sweet Swirlz Frozen Yogurt & More,IN,Plymouth,46563,5.0,5.0,2868 Miller Dr,icecream bubbletea,41.3598121,-86.3481697
7,stt-2AhQuzUxEaVCjFTW4Q,MO Joe Coffee,IN,Kokomo,46901,11.0,4.5,106 N Main St,coffee cupcakes juicebars,40.486791,-86.130876
9,jNHVvU0pTd0XilCg7NUAhg,Pho Nguyen,IN,Kokomo,46902,29.0,4.5,1245 S 17th St,vietnamese,40.47234,-86.11122
14,d37So0rgyxUEkolibyVU4A,Rocket Science Ice Cream,IN,Nappanee,46550,34.0,5.0,401 E Market St,icecream bubbletea hotdog,41.442616,-85.9973473
1,_o5pfvzu5oCzO07qW_KZaQ,Caribbean Shaved Ice,IN,Warsaw,46580,2.0,3.0,853 N Lake St,shavedice,41.2443967204709,-85.8647177728335
8,P8_D14tFbEkJCMjlK_cbxQ,Wire and Steam Coffee Company,IN,Warsaw,46580,3.0,4.5,2858 Frontage Rd,coffee bakeries,41.2354419,-85.8167236
7,-9krsSZGjwFF53yUt1nExQ,Aw'sum Snowballs,IN,Whiteland,46184,3.0,4.5,,foodtrucks shavedice,39.7237367861234,-86.1050489825724
10,4mJ83I2UlCUfeu94OsHytw,Kona Ice South Indy,IN,Indianapolis,46237,7.0,4.0,,shavedice foodtrucks icecream,39.6986846923828,-86.0992889404297
13,EBNnt8PzxWxjbTk4qXCeMg,LiftOff Creamery,IN,Indianapolis,46202,72.0,4.5,111 E 16th St,icecream desserts shavedice,39.7883,-86.15533
18,nSHq493WltUlr9cFfS-YJQ,Beholder,IN,Indianapolis,46201,166.0,4.5,1844 E 10th St,newamerican wine_bars,39.7816033,-86.126861
3,DBtvUjFaT1v-p6vCxY2nTw,Moar Tea & Poke,IN,Indianapolis,46204,187.0,4.5,448 Massachusetts Ave,poke bubbletea juicebars,39.77348,-86.15151
4,9LZWyTM6KCr6JvfWEgGeQw,Yoya Self Service Frozen Yogurt and Bubble Tea,IN,Indianapolis,46268,107.0,4.0,3520 W 86th St,icecream bubbletea coffee,39.9122505,-86.221199
5,pJD9h8b6VesW5zpWB7sowQ,Youmi Crepes and Bubble Tea,IN,Indianapolis,46220,108.0,3.5,823 Broad Ripple Ave,bubbletea creperies,39.869754241800024,-86.1442706290281
6,14Mth2EHCYDRDfJ0ngsWfg,Latea Bubble Tea Lounge,IN,Indianapolis,46204,162.0,4.5,530 Massachusetts Ave,bubbletea tea bakeries,39.774866,-86.149923
10,v_QRZ8oeX-10wLo0jVddQg,Harmony Poke & Bubble Tea,IN,Carmel,46032,18.0,4.5,14490 Clay Terrce Blvd,poke bubbletea juicebars,39.9984092,-86.13051672330862
14,hSQmsUepdqx1nuVbcUZyjA,Yabarr Tea,IN,Indianapolis,46227,6.0,5.0,8031 Madison Ave,bubbletea,39.6497912,-86.11893352030997
15,Qf12H2X1FO-TYKAdWxf-Nw,Kung fu tea Greenwood,IN,Indianapolis city (balance),46227,3.0,5.0,8721 US 31 S,bubbletea,39.63999,-86.1286
17,deWhFgwgU3F11jYMJk8n3Q,Main Street Poké,IN,Carmel,46032,249.0,4.5,110 W Main St,seafood poke bubbletea,39.9785986,-86.1289815
18,itkqVWdw3oOpo6KoWv4buQ,Wei Ramen,IN,Indianapolis,46204,124.0,4.0,36 E Washington St,ramen,39.76727,-86.156841
19,zUA1hGE1NWGO66OTbKuZuQ,Boba & Everything,IN,Indianapolis,46202,15.0,4.5,1220 Waterway Blvd,bubbletea bagels,39.78475,-86.18403
22,jHP7LKR1LheZy8rcdrOE3Q,Yujo,IN,Indianapolis,46260,200.0,4.5,9431 N Meridian St,ramen bubbletea,39.92487,-86.15604
23,vTPyT8fRAp837rdEX8GQjw,Koko Tea,IN,Indianapolis,46204,20.0,4.0,18 N Meridian St,bubbletea,39.76769,-86.1583
25,zIeGu-ZfWF-THM8Y3lQwFg,Strange Brew,IN,Greenwood,46142,125.0,4.5,4800 W Smith Valley Rd,coffee,39.60565,-86.19306
29,vYv9PhpNZGhrU8t_pvdlCw,Mori Sushi,IN,Indianapolis,46202,199.0,4.5,231 S College Ave,sushi ramen izakaya,39.76321,-86.145502
30,rTu09DTWFpfKcsyKdTVScw,PANA Donuts Coffee & Boba Tea,IN,Indianapolis,46268,81.0,4.5,3269 W 86th St,donuts bubbletea coffee,39.91115,-86.21636
31,yXbhFZH3Rg_rRg7EaxrEdg,Bento Asian Bistro,IN,Indianapolis,46202,178.0,4.0,901 Indiana Ave,sushi asianfusion thai,39.7795906,-86.1729813
32,clLlY20esU2Rkkt_Xmr25w,Wyliepalooza Ice Cream SoBro,IN,Indianapolis,46220,31.0,4.5,1049 East 54th St,icecream desserts,39.85053,-86.14027
34,Z7V-76Uu09FP_ZMlit5KwQ,Kung Fu Tea,IN,Indianapolis,46227,4.0,5.0,8721A US 31 S,bubbletea coffee juicebars,39.63999,-86.1286
35,aJzuFdUnxwhESwAnsegR4g,Sushi Boss,IN,Indianapolis,46202,359.0,4.5,803 W 10th St,sushi,39.7808405,-86.172014
36,Pq-40zA90KNO_GK54EnuuA,Pho Lai Restaurant,IN,Greenwood,46142,76.0,4.0,1000 N Madison Ave,vietnamese sushi burmese,39.62867104645291,-86.11546369689411
37,XJEFTd2db-PGXPgFyl3Qkw,Thai Recipes Restaurant,IN,Indianapolis,46227,289.0,4.5,404 E Thompson Rd,thai,39.6935748211177,-86.1499902446535
38,2tucChH-AHwYodE100lNfQ,Pho Real,IN,Indianapolis,46280,207.0,4.0,9611 N College Ave,vietnamese laotian thai,39.928359902957,-86.145210005343
39,SJRSK7NlDPdJ0ycd-XtwWw,Sichuan Chinese Restaurant,IN,Carmel,46032,125.0,3.5,1329 Rangeline Rd,chinese chickenshop soup,39.96,-86.12627
42,l_mx_q740TLKBPCMa_mtJw,Thai Spice,IN,Indianapolis,46227,480.0,4.0,2220 E County Line Rd,thai diners,39.63584,-86.1227
44,Vsy_s0raWQGFUuKI1m2jsQ,La Chinita Poblana,IN,Indianapolis,46202,45.0,3.5,906 Carrollton Ave,tacos asianfusion korean,39.78,-86.143666
46,nCprivwMhexIl0yPQwsJjw,Go Stir Fry,IN,Indianapolis,46204,22.0,5.0,38 E Washington St,poke sushi steak,39.767377,-86.156757
47,2iUVOG71MTTTkBf04-jVAA,Jasmine Thai,IN,Indianapolis,46240,242.0,4.0,4825 E 96th St,thai,39.92608,-86.08718
0,9Xqz0ONYnNcV0NgxX7kNTw,King of Kings Asian Restaurant,IN,Greenwood,46143,2.0,3.0,11 Declaration Dr,chinese vietnamese thai,39.582908158415314,-86.10170893371105
1,t_e8XaAm-zTpusp90UHeDA,Tobu Oriental Eatery,IN,Indianapolis,46240,11.0,1.5,8702 Keystone Crossing,sushi asianfusion chinese,39.9140689922061,-86.1097609251738
2,XdokOzCcW-SWVdBIDPVhXA,Roku Sushi & Pho,IN,Bargersville,46143,74.0,4.0,2800 S State Rd 135,vietnamese sushi soup,39.5772464,-86.1605491
3,wiDpuSCBqbq7jzw_vMuQWQ,The Egyptian Cafe and Hookah Bar,IN,Indianapolis,46220,153.0,3.5,6220 Carrollton Ave,hookah_bars egyptian cafes,39.868535,-86.1449325
2,ofUcvi1Rgmi1aUrzbRHilg,Paradise Shaved Ice & Ice Cream Shop,IN,Fishers,46038,6.0,4.5,7246 Fishers Crossing Dr,icecream shavedice,39.95814,-86.04292
6,ley-ShgEhpL9qz8Y5D_blg,Lickity Slick Snowball Shop,TN,Franklin,46131,1.0,5.0,1540 N Morton St,shavedice,39.49225,-86.06623
12,1GYBDo3lG76ZiwxCmsKIMw,Moo & Lou Frozen Treats and More,IN,Lawrence Township,46236,3.0,5.0,,shavedice,39.8800010681152,-86.0102767944336
13,WFDDTJDZsgX_OkbUSEXMUg,Tsaocaa,IN,Indianapolis,46250,202.0,4.5,6386 E 82nd St,icecream bubbletea shavedice,39.9071295601108,-86.0585072208168
18,7XSVBJVuozQZL53D3DlypQ,Wyliepalooza Irvington,IN,Indianapolis,46219,219.0,4.5,5535 E Washington St,bubbletea icecream,39.7703697303685,-86.0723885324951
2,3-LZiPRYAPCukbhRn0MLQA,Tropical Sno,IL,Palos Heights,60463,2.0,4.5,12230 S Harlem Ave,icecream shavedice,41.66879,-87.79724
3,nXAbsQNuy82QwEF-FasdZg,Sweets Addict,IL,Country Club Hills,60478,10.0,4.5,4048 183rd St,bakeries icecream coffee,41.55838486522627,-87.71459726495983
5,GexGLSYujrB3FcoXxbl2LA,Simply Slices,IL,Mokena,60448,18.0,4.0,19226 S LaGrange Rd,pizza,41.5403230775712,-87.8512805433394
6,Ll6ewuZ9qrL0x10UI_eUUg,Zarlengo's Italian Ice & Gelato,IL,Chicago Heights,60411,120.0,4.5,257 W Joe Orr Rd,icecream gelato shavedice,41.520896,-87.65411
7,U7Tpurr_1JOD5PWBchvJ5w,Da Portable Rican,IN,Portage,46368,60.0,4.5,2556 Portage Mall,foodtrucks puertorican,41.577927,-87.177433
8,lJA2xZCfFhvkJbi88CAqvg,Simply Slices,IL,Crestwood,60445,96.0,4.0,14208 Cicero Ave,pizza,41.633959,-87.738366
9,UfszETBJPsauEhQnlOfXHQ,Paleteria La delicia Michoacana,IN,East Chicago,46312,6.0,4.0,817 W Chicago Ave,mexican icecream,41.6291619837284,-87.4817980080843
10,Xann-dGfptPVbnUDH6bL4A,Dixie Kitchen and Bait Shop,IL,Lansing,60438,247.0,3.0,17940 Torrence Ave,southern cajun,41.56886417,-87.55924383
0,lvRbdzaVHcUYlv9pl821IQ,Cielito Lindo Cafe,IN,Hammond,46327,1.0,5.0,3805 Hohman Ave,cafes bubbletea creperies,41.64457,-87.51695
1,63pzNMAXf9xaEexBVRcSnQ,Tea Amore,IN,Portage,46368,3.0,4.5,2531 Willowcreek Rd,bubbletea waffles,41.5778165,-87.182704
3,HhIuuCE5WfiC2-FLWgmYeQ,Tao Chen's,IN,Chesterton,46304,65.0,4.0,532 Indian Boundary Rd,chinese,41.61597568261191,-87.04408127498915
9,bolP1RSCdYFuYaifcNgO2A,MA Tea House,IL,Orland Park,60462,1.0,4.0,104 Orland Square Dr,bubbletea,41.618849189703205,-87.84732911735773
10,NYcuYvZOkBi0UF2nyc4ciA,Asian Kitchen,IN,Hammond,46324,123.0,4.5,6412A Calumet Ave,vietnamese chinese,41.596585,-87.5090849
12,Sno4wGpRFToNnCHzWQrGPw,Hotspot Cafe and Geeks Museum,IN,La Porte,46350,3.0,3.5,602 Lincolnway Ave,cafes bubbletea tradamerican,41.61183,-86.71935
14,MD0OJXVlXUagolh5VHHjAw,Saigon Restaurant,IL,Tinley Park,60487,230.0,4.5,9530 W 179th St,vietnamese,41.565757,-87.850387
15,c7GWTc4UEN78AO9D8s2F6w,The Librarium Cafe,IN,Hobart,46342,44.0,4.5,310 Main St,coffee cafes bakeries,41.5316502,-87.2548273
16,v6cMnon-MKij15-4d5SDuw,Frosted Donuts,IL,Tinley Park,60487,107.0,4.5,17119 88th Ave,donuts coffee,41.57923,-87.8318712115288
18,c1FCdMMvDK1veZjIGIMogQ,K Ribs BBQ,IL,Joliet,60432,48.0,4.5,221 N Chicago St,korean bbq newamerican,41.52823,-88.0821
19,rMZdZEMBFPhelebXarBXpA,Pad Thai,IL,Tinley Park,60477,120.0,3.5,7301 W 183rd St,thai,41.55812,-87.7951
21,sIT51wydI2KixBK3DQ0Y2Q,China Wok,IN,East Chicago,46312,13.0,3.0,807 W Chicago Ave,chinese,41.6290751,-87.4812733
10,H8-Gl63zF-zDzqLj2G29Iw,Kung Fu Tea,IN,Fishers,46038,16.0,4.5,8395 E 116th St,bubbletea icecream,39.95636,-86.02037
22,368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,IN,Indianapolis,46237,176.0,4.5,5370 E Thompson Rd,donuts juicebars sandwiches,39.69646004161893,-86.07590032327879
24,z7x4qOYeLNORrVV3s-UxgQ,The Local Grind,IN,Franklin,46131,4.0,4.0,25 N Main St,juicebars coffee bubbletea,39.48083,-86.055
27,CBrD7r4PTCAKc7sP_WsXmw,Harmony Poke & Bubble Tea,IN,Indianapolis,46250,185.0,4.5,6368 E 82nd St,ramen poke bubbletea,39.90661729934095,-86.0585582045286
32,fcDwIR8FCnssC_jFw1brHg,PANA Donuts Coffee & Boba Tea,IN,Fishers,46037,43.0,4.5,7810 E 96th St,donuts sandwiches juicebars,39.92821,-86.02574
39,5gIfmupQTP3Lk4wIgNfoEQ,Chao Vietnamese Street Food,IN,Fishers,46037,321.0,4.0,7854 E 96th St,vietnamese,39.9282154151836,-86.0245093592163
40,dXOxkjvkEuVfVCDR1j5PRg,Sweet Ice Indy,IN,Indianapolis,46250,5.0,3.5,6020 E 82nd St,bubbletea juicebars,39.908854,-86.064916
41,-gikv6T4uE5GvpZ7iQx-Pw,Pho 21,IN,Indianapolis,46219,117.0,4.5,8134 E 21st St,vietnamese noodles bubbletea,39.796606,-86.024079
42,mvSDKOdN23jGgxGpMGumeA,Benjamin's Scoops & Treasures,IN,Franklin,46131,41.0,4.0,49 E Court St,coffee icecream sandwiches,39.480171414609245,-86.05450971194149
48,2-BObvYhRA5y96FACESHVA,Thai O'Cha,IN,Fishers,46038,104.0,4.5,14096 Trade Center Dr,thai soup noodles,39.9930239,-86.006021
3,oEwmCZknUHgHfEBdKA2SZA,Egg Roll Number 1,IN,Indianapolis,46203,489.0,4.5,4540 S Emerson Ave,vietnamese chinese soup,39.7010291600498,-86.0833077017434
7,XVAVHoihD4Xq6GdwqEaNRQ,Chuancai Fang,IN,Indianapolis,46250,37.0,4.0,6304 E 82nd St,chinese hotpot,39.90634,-86.05989
8,-p1n0tJURpNW5vwM0dGBcw,Thai Taste,IN,Indianapolis,46250,390.0,4.5,5353 E 82nd St,thai,39.9041901,-86.0771484
11,0mztD2NKpgV2sxWfaaOciQ,Koi Sushi & Hibachi,IN,Fishers,46037,19.0,4.5,8350 E 96th St,japanese sushi,39.927646307728835,-86.0201491
14,nnZ1l_f443CHSP1udiRUew,Formosa Seafood Buffet,IN,Indianapolis,46250,174.0,2.5,6304 E 82nd St,buffets seafood asianfusion,39.9064864903077,-86.0597939404755
15,dQfKzzK4wYzO6vR49YzF_A,Thai Sushi House,IN,Fishers,46038,187.0,4.0,8603 E 116th St,sushi thai teppanyaki,39.9565399,-86.01727
18,gyyFZAV39I_FaOUwslHWYw,Pho Tasty,IN,Indianapolis,46250,217.0,4.0,6044 E 82nd St,vietnamese soup,39.9057397459236,-86.0632321691727
23,xK2HHzdWro8HIsJlFJzwlA,Nara Hibachi Express,IN,Carmel,46033,39.0,4.0,14570 River Rd,japanese,39.9986506609424,-86.035571359098
12,RIIV1bMNnY9PqJ2TKB2F0w,YY Tea House,IL,Chicago,60643,2.0,4.5,10939 S Western Ave,bubbletea,41.69461,-87.68069
15,0vJS1fvO9118RoqZDREt4w,Zing Japanese Fusion,IN,Mishawaka,46544,145.0,4.0,206 N Main St,japanese chinese asianfusion,41.66235,-86.18028
16,lWGnLDskFfUMOtwCuzSQmA,Cre-Asian,IN,South Bend,46637,162.0,4.0,1639 N Ironwood Dr,vietnamese chinese,41.697462,-86.216544
7,RGaN7bMMyrpr4ZjPLdFdeg,Minooka Creamery,IL,Minooka,60447,46.0,4.0,111 E McEvilly Rd,icecream juicebars shavedice,41.448449,-88.260482
