,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,WlCPrNS5COFJukrhUxDUHA,Vayla's Gourmet Shaved Ice,FL,Miami,33176,44.0,4.5,8888 SW 136th St,shavedice gluten_free icecream,25.645316,-80.338996
1,DdIBIuCcelRFqUCXVUgyHw,Raspados Loly's,FL,Miami,33174,105.0,4.0,10404 W Flagler St,desserts,25.7681,-80.36515
2,U40xZk8djjBUUQ91Th7YvA,El Ranchito Marketplace,FL,Miami,33175,30.0,3.5,12320 SW 56th St,farmersmarket juicebars shavedice,25.71471483,-80.39430667
3,7dGWnKILQSxe-0wi0hBisA,Snoballs,FL,Hollywood,33024,80.0,4.5,6401 Sheridan St,shavedice,26.035827,-80.218532
4,AG18TYCdS_eSs2f5xHAi8w,Yeti's Snowballs and Pizza,FL,Hialeah,33013,9.0,5.0,401 E 65th St,shavedsnow foodstands pizza,25.88196,-80.27447
5,4HSw_DYTLgH7bp8mdaD7YA,Key West Shaved Ice,FL,Dania Beach,33004,74.0,4.5,64 S Federal Hwy,shavedice icecream,26.05071,-80.14389
6,g-P0-5jfeJQZ4Aa6909TLQ,Japow,FL,Miami,33137,12.0,4.0,151 NE 41st St,shavedice foodtrucks,25.8144122212317,-80.192086
7,UWbgMndXql-O9uVb2snVcA,Litchi Snow Ice,FL,Pembroke Pines,33027,411.0,4.5,15721 Pines Blvd,bubbletea juicebars poke,26.0093673605487,-80.3550614176394
8,q6De5k3cUsdLcu3oe3p5HQ,Icyy Xpress,FL,Miramar,33025,3.0,5.0,9917 Miramar Pkwy,shavedice,25.9808649,-80.2772418
9,tW2c0eD82NH7gKdw7dv4Iw,Miami Ice,FL,Miami,33172,1.0,5.0,,shavedice desserts,25.790923,-80.136592
10,PNinU_Rbffbn3rJOnXVcsA,Rita's Ice and Custard,FL,Miami Gardens,33015,15.0,4.0,18451 NW 67th Ave,icecream gelato shavedice,25.94118733,-80.30663767
11,HybWjodaFn-7gSMysMWFFA,Taiwan Ice,FL,North Miami Beach,33160,199.0,4.5,16165 Biscayne Blvd,bubbletea shavedsnow icecream,25.9248502752998,-80.153533847252
12,8gAdckJVp9ZCtZGKT7gbrg,Ronnie & Moe's Italian Ice,FL,Miami,33147,3.0,5.0,7900 NW 27th Ave,shavedice acaibowls gelato,25.84814,-80.24346
13,5IH7A0I8Ul4z9TLC7g-HdQ,Amazonica,FL,Miami,33180,4.0,3.5,19501 Biscayne Blvd,coffee acaibowls shavedice,25.95731,-80.14508
14,83EQg8AsrTKT3OfE42DGgQ,Paris Morning Bakery,FL,Miramar,33025,83.0,4.0,11679 City Hall Promenade,bakeries korean bubbletea,25.9859785,-80.2991348
15,clnQnPsk8_2BkIxAXiDkKg,Snow At The Beach,FL,Miami Beach,33139,3.0,3.5,229 9th St,icecream shavedice,25.779653456086,-80.13260658859846
16,Yzz_gAcCupmgSIn6KStovw,Ohho Noodles Market,FL,Coral Gables,33146,379.0,4.0,1100 S Dixie Hwy,ramen chinese noodles,25.71672337,-80.27378209
17,2MNUr9aCNcUknSH61p2jtA,Rita's Ice and Custard,FL,Surfside,33154,19.0,4.5,9461 Harding Ave,icecream gelato shavedice,25.88457,-80.12319
18,Js-Ch4UnS4lWlGlA7UTU3Q,Nola Sno,FL,Miami Gardens,33056,2.0,5.0,18553 NW 27th Ave,shavedice icecream,25.943178,-80.244869
19,hB3wGnCGVtAKBl-NplfVVw,Lutong Pinoy Filipino Cuisine,FL,North Miami Beach,33160,195.0,4.0,17048 W Dixie Hwy,filipino,25.9323134,-80.1536255
20,abW5_zMnc3bPzGqtig0FNA,Korean Kitchen,FL,North Miami Beach,33162,241.0,4.5,1661 NE 163rd St,korean,25.92621,-80.16672
21,gjxk7Fe5XDo5NuEWqMH9Ag,Pampanguena,FL,Miami,33157,47.0,4.5,18623 SW 107th Ave,filipino breakfast_brunch grocery,25.5948550801576,-80.3636441354431
22,oMNNmO65TZl6n8XOggAMHA,Manila Grill and BBQ,FL,Pembroke Pines,33025,123.0,4.0,12165 Pembroke Rd,bbq filipino,25.994655,-80.308612
23,xgoSJR1nOAXW2bUWB3-GSg,Amazonica,FL,Miami,33137,91.0,4.0,5030 NE 2nd Ave,shavedice juicebars colombian,25.82175,-80.19191
24,Gg3sED0V-1OOkjZ5Gry32g,Paris Morning Bakery,FL,Davie,33328,439.0,4.0,4900 S University Dr,coffee bakeries korean,26.06081,-80.25144
25,hv9LbFn6RXu0Zsd560vOvQ,Bali Café,FL,Miami,33132,426.0,4.5,109 NE 2nd Ave,sushi indonesian asianfusion,25.77545,-80.190207
26,_SGVRCb1GngSCZKQovBThw,Rosies Gourmet Italian Ices,FL,Pembroke Pines,33026,98.0,4.5,1791 NW 122nd Ter,icecream desserts shavedice,26.0232658,-80.3096619
27,noTxZ9C_3gmZnLM9qicu9w,Jeepney Wynwood,FL,Miami,33127,25.0,3.5,143 NW 23rd St,filipino,25.79940040177796,-80.19790824592046
28,iipIhhoYyDsXBB8zZFrKgw,Sushi Cafe & Shilla Korean BBQ,FL,Miami,33126,546.0,4.0,7917 NW 2nd St,japanese sushi korean,25.7728010678068,-80.3250411048311
29,cPK7uSpHwyEDmDR0_gzhjA,Pao by Paul Qui,FL,Miami Beach,33140,227.0,4.5,3201 Collins Ave,asianfusion,25.807361,-80.123435
30,p_4hD1J9S-6pmTO7U_w3QQ,My Ice Party,FL,Hollywood,33019,1.0,5.0,,shavedice foodtrucks,26.0099716186523,-80.1166305541992
31,9wUWeXcfAZ-8NIKRvCLuIA,Azabu Miami Beach,FL,Miami Beach,33139,229.0,4.0,161 Ocean Dr,sushi japanese,25.77042,-80.13219
32,QCy5E9d8fliZmdFUPrBkSA,Pho Bar Vietnamese Kitchen,FL,Davie,33314,227.0,4.5,6310 Griffin Rd,vietnamese cocktailbars,26.06466,-80.23016
33,cT97c08hmtxfcyJ7SrQv2A,Itamae,FL,Miami,33137,140.0,4.5,140 NE 39th St,japanese peruvian,25.812281,-80.192575
34,Zp-ul6C4s2_-_8YRFC_OnA,Kuro - Seminole Hard Rock Hollywood,FL,Hollywood,33314,511.0,4.5,1 Seminole Way,sushi japanese cocktailbars,26.05205,-80.21127
35,yf8i0wBtxoX1NPnLbGl9qg,Jeremiah's Italian Ice,FL,Cooper City,33024,48.0,4.5,9630 Stirling Rd Ste 7-101,desserts icecream,26.044678,-80.277007
36,9GPVZQlgD6SXqvM-GmCtkg,Macchialina Taverna Rustica,FL,Miami Beach,33139,663.0,4.0,820 Alton Rd,italian cocktailbars,25.77868,-80.14122
37,ytb24iUXCaophnrZ7jtU6w,Manila Kantina,FL,Miami,33131,28.0,5.0,245 E Flagler St,filipino breakfast_brunch asianfusion,25.7744277357264,-80.189323626485
38,tW0Zr4o5cFPR7bNxiJ4HCw,OLA,FL,Miami Beach,33139,982.0,4.5,2360 Collins Ave,seafood latin venues,25.799714,-80.128267
39,U7GOVTFuiollseT3RsmvLA,Nobu Miami,FL,Miami Beach,33140,797.0,3.5,4525 Collins Ave,asianfusion sushi japanese,25.8194553196472,-80.1217758895297
40,ncdiQiLiCzdvQ-FnWMwl7A,Jaxson's Ice Cream Parlor and Restaurant,FL,Dania Beach,33004,1629.0,4.0,128 South Federal Hwy,icecream tradamerican,26.049298,-80.1437434
41,FyBxAvEhUVV7eVJMk8e_kA,Shokudo,FL,Miami,33137,367.0,4.0,4740 NE 2nd Ave,sushi japanese panasian,25.81909,-80.19185
42,9Wi9eZJb3KtyI9DxBqbw7A,PhoMi2Go,FL,North Miami Beach,33160,572.0,4.5,17010 W Dixie Hwy,vietnamese,25.93248,-80.15386
