,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,MwzaVRXRu5CBnYnJxMViNg,Wu's Shaved Ice,PA,South Park Township,15129,3.0,5.0,,shavedice foodstands,40.2909736633301,-79.993537902832
1,wpSWzp9My63yl_12qVfCiw,Kona Ice of Westmoreland,PA,Greensburg,15601,1.0,5.0,,shavedice foodtrucks icecream,40.3028182983398,-79.5440673828125
2,CEVkoAYuBhoPGS4WQZTeBA,The Snowman,PA,Portersville,16051,20.0,4.5,238 E Portersville Rd,shavedice icecream,40.92222,-80.12632
3,kIhSf0z0VEfvw9CGL-slug,Kona Ice,PA,Pittsburgh,15106,3.0,3.5,,foodtrucks shavedice,40.40542,-80.08658
4,VZeYxSb1WKPsrB_8eG05-Q,Rita's Italian Ice & Frozen Custard,PA,Bedford,15522,1.0,5.0,106 E Pitt St,shavedice desserts icecream,40.01878,-78.50345
5,pv__91LMXAbNX50NgeO55g,Sumi's Cakery,PA,Pittsburgh,15217,95.0,4.5,2119 Murray Ave,bakeries korean desserts,40.4331,-79.92289
6,YTzi3m5AkcmGQlJUMXGQBg,Rita's Italian Ice,PA,Belle Vernon,15012,4.0,4.0,Tri-County Plz,desserts shavedice icecream,40.1380081,-79.8393326
7,T_p58FAZTTRztGtASp6QgA,Rita's Italian Ice,PA,Cranberry Twp.,16066,10.0,4.5,1302 Freedom Rd,icecream desserts shavedice,40.68425,-80.10976
8,6Az5aA5sdrqwfJjnS8TROQ,Bao,PA,Pittsburgh,15213,121.0,4.5,114 Atwood St,taiwanese noodles dimsum,40.44123665182891,-79.95801470314531
9,wUr4HeEhhPeiFb7UmiYRzg,Chick'n Bubbly,PA,Pittsburgh,15213,179.0,4.0,117 Oakland Ave,korean bubbletea chicken_wings,40.44193,-79.95718
10,08t3_HjbpLyPeuft6eoa5A,Page Dairy Mart,PA,Pittsburgh,15210,268.0,4.5,4112 E Carson St,icecream desserts,40.4112284,-79.9557968
11,7IQ_ZBBMh8kP2UoPe4Y_ww,Meet BAO,PA,Pittsburgh,15213,3.0,2.5,114 Atwood St,panasian,40.4412353,-79.9580146684343
