,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,m9-XP6up-OSX0_X0uOj7Eg,Hoagie's Hawaiian Ice - Tropical Sno,NE,Omaha,68116,11.0,4.5,1910 N 168th Ave,shavedice,41.277304222233,-96.1777652686805
1,p6ljOoJ14ptM2YicUyFsbw,Snow Rush,NE,Lincoln,68510,1.0,5.0,122 S 52nd St,shavedice,40.81291460164719,-96.64851998969428
2,gx8jEVlswk6P4kwbcWU1rw,Penguin Pit Stop,NE,Lincoln,68504,3.0,5.0,2800 N 48th St,shavedice,40.84046,-96.653462
3,9iAxXyACJTuiVSupp8V77A,Yo Yo Berri,NE,Omaha,68135,29.0,4.0,6610 S 168th St,icecream juicebars shavedice,41.19262561532553,-96.17836760404613
4,Etw31RdpelAEeYa14AX1mA,Breezy Island Ice,NE,Lincoln,68508,3.0,4.5,350 Canopy St,bars shavedice,40.8164846286298,-96.7111542420035
5,2WvrrRGDF6_G0rGIf5zBUQ,Scoops,NE,Lincoln,68506,9.0,4.5,2840 S 70th St,shavedice icecream,40.7837371556044,-96.6238858178258
6,dXapKwhQrzk-4DMsduPUgw,Cajun Sneaux & Snax,NE,Lincoln,68522,1.0,2.0,,shavedice hotdog,40.78461,-96.762
7,5UXUNT8rBHb73c2yyeBHvg,Rendang Malaysian Cuisine,NE,Lincoln,68510,36.0,4.5,2700 O St,malaysian halal noodles,40.813745,-96.682075
0,lpIcjM8G5DnGgL-Wx4qeKQ,Tsao Cha,NE,Bellevue,68123,6.0,5.0,2903 Samson Way,bubbletea coffee juicebars,41.13818080000001,-95.9563146
1,v-Qmdse8x_KNnlyo-XnebA,Kung Fu Tea,NE,Omaha,68182,56.0,5.0,1110 S 71st St,coffee bubbletea juicebars,41.248058,-96.022925
2,AgUZVsUrhTv6G41n0pEjEQ,Thirst-Tea,NE,Omaha,68131,179.0,4.5,200 S 31st Ave,coffee bubbletea tea,41.25836388111051,-95.9605865549896
3,c2UBcOiGymcGWuMPXsEeuA,Yumchaa,NE,Omaha,68114,59.0,4.0,1018 S 74th Plz,bubbletea,41.249625,-96.028401
4,viAWl78HsFFeYsNLiZNoGA,Pan Asian Terrace,NE,Omaha,68130,120.0,4.0,1201 S 157th Plz,panasian breakfast_brunch vietnamese,41.2466939,-96.1592951
5,OV_55mAPuHBMMolysxfKWw,sip cha,MS,Oxford,38655,2.0,5.0,10 Private Rd 2050,bubbletea,41.13951910585188,-96.04084305086744
6,Vrwf2rOzNmcRreUxwjEPuA,Thirst-Tea Cafe,NE,Omaha,68114,24.0,4.0,7616 Dodge St,bubbletea icecream coffee,41.261557,-96.032079
7,ndUUwmjpeJG3VbVyNYPbOw,IPHO # 1 The Noodle House,NE,Bellevue,68123,182.0,4.0,2403 Towne Center Dr,vietnamese noodles,41.1168642864772,-95.946858365092
8,OTfyLmU6etgclDWPFf-fsA,Diana's Papillion Tea Shop,NE,Papillion,68046,3.0,5.0,134 N Washington St,tea bubbletea,41.157061,-96.0432136
9,AcjL1Pq1P9q8WdHOJolccQ,Ahi Sushi Ramen and Grill,NE,Omaha,68144,47.0,4.5,12411 W Center Rd,sushi ramen asianfusion,41.233531,-96.1081004
10,9esCXjTwhV9BO8IhVBmiVQ,Freezing Thai Rolled Ice Cream • Boba Tea • Poke,NE,Omaha,68106,105.0,4.0,1918 S 67th St,icecream poke bubbletea,41.2409351,-96.0147649
11,JPt6Fg6tJogJRaXM8pqjow,Inner Rail Food Hall,NE,Omaha,68106,111.0,4.0,1911 S 67th St,food_court,41.240779,-96.013873
12,afZhUzjaocr1fosXB1ZWxQ,Jones Bros Cupcakes,NE,Omaha,68106,254.0,3.5,2121 S 67th St,bakeries desserts,41.2396374,-96.0144533
13,cm-MXYAf0tnh_UD9jRC9Xg,Mai Thai,NE,Omaha,68144,126.0,3.5,14618 W Center Rd,thai,41.2352470275892,-96.1423497276941
14,mgpVTbrK6lPGxQCh2L8G-A,Vietnamese Restaurant Lavista,NE,La Vista,68128,117.0,4.5,8013 S 83rd Ave,vietnamese,41.1778,-96.04141
15,Q3RZqELrrt5kWmoHmuRiCg,Rougamo & Boba,NE,Omaha,68106,3.0,3.5,1911 S 67th St,bubbletea chinese,41.24080687928273,-96.01388780266433
16,5BnpyjhrmSLno_gM8S9RIg,I Love Pad Thai II,NE,Omaha,68137,9.0,4.0,12240 L St,thai,41.213174,-96.104756
17,S1O8xSvxaY0epDjUtn6B8w,Vietnamese Asian Restaurant,NE,Omaha,68114,126.0,3.5,7212 Jones St,vietnamese thai,41.2544749,-96.024181
18,ImMN8c1C8FedEFBzqExwBw,Saigon,NE,Omaha,68144,154.0,3.5,12100 W Center Rd,vietnamese,41.2348241081945,-96.1032275323111
19,BAWQz526qN3g-wnc3n7ykA,Pho Viet,NE,Omaha,68134,114.0,3.5,7923 Blondo St,vietnamese chinese,41.2772304,-96.0359734
20,qlQrPQ8v1jyfYBv6qV87fg,Rice Noodle Thai,NE,Omaha,68127,42.0,4.5,9523 Q St,thai bubbletea noodles,41.20492,-96.05989
21,4_8E_frD6XIxkzu8bDe6pg,I Love Pad Thai,NE,Omaha,68114,15.0,4.0,333 N 78th St,thai,41.261851,-96.035867
0,h0zffZCSLCRVYXUFxnZS1Q,Kung Fu Tea,NE,Lincoln,68521,23.0,4.0,4451 N 26th St,coffee bubbletea juicebars,40.8555746455261,-96.6836238186553
1,WDpbzWZx6r-F1tgd1buMvA,Banhwich Cafe,NE,Lincoln,68503,297.0,4.5,940 N 26th St,sandwiches vietnamese bubbletea,40.8226874337601,-96.6831249
2,4rYsxuTFn6OqEjB-GqYBbw,Tea Vibe,NE,Lincoln,68504,29.0,4.0,400 N 48th St,bubbletea,40.81845,-96.65224
3,JsBFGxmNIrPKOeTDmnHrwQ,TiNi Cafe,NE,Lincoln,68510,9.0,3.5,2365 O St,bubbletea coffee icecream,40.8132,-96.6869
4,_X_IEJuSbmWu3gawEjDt2A,Vung Tau Pho & Grill,NE,Lincoln,68503,121.0,4.5,2708 Y St,delis vietnamese sandwiches,40.8245232,-96.681804
5,y991aZet2nn9MgFHZVxv5Q,Grey Whale Poke Bowl,NE,Lincoln,68508,67.0,4.0,1317 Q St,poke hawaiian japanese,40.8157,-96.70234
6,pGaFn9EhT6ymRXUvH8LmYg,Perfect Diner,NE,Lincoln,68521,59.0,4.0,2855 N 27th St,panasian,40.8407564780592,-96.6825765225301
7,QEVw9Fc2Q8LN7q5LrTP7Og,Cafe Habana,NE,Lincoln,68510,2.0,5.0,6891 A St,bubbletea sandwiches cuban,40.79788,-96.62623
8,Tzw1YJGTk7oVzB1W85muQA,Mr Hui's 2,NE,Lincoln,68506,76.0,4.0,4131 Pioneer Woods Dr,chinese seafood vegetarian,40.77095,-96.62261
9,_hDKuUBAQ8oDxCrxAO1PUA,Mr Hui's,NE,Lincoln,68504,122.0,4.0,3255 Cornhusker Hwy,chinese,40.8418587576092,-96.6734977632294
10,hlTDn4bN09WMK2KHzuiBpw,Pho Nguyenn,NE,Lincoln,68503,68.0,4.0,611 N 27th St,vietnamese,40.81944,-96.682899
11,iebogl98hQAOrd6JlylqJA,Pho Factory,NE,Lincoln,68503,144.0,4.0,940 N 26th St,vietnamese,40.8233010586645,-96.6827994861978
12,vT8Gyt9AO-MOwYUCMxLTrg,Grey Whale Ramen & Poke,NE,Lincoln,68510,22.0,3.5,6100 O St,ramen poke,40.8147221,-96.6363136
2,MrEBcCj7bux7oonzMK2qoA,The Banh Mi Shop,NE,Bellevue,68005,171.0,4.5,923 Galvin Rd S,sandwiches bubbletea vietnamese,41.1517237568633,-95.9148891176292
5,kNAhKOcrD9MHxvVj5b8N_Q,The Green Leaf Tea,NE,Lincoln,68516,7.0,5.0,2917 Pine Lake Rd,coffee,40.7397804260254,-96.677604675293
8,Ra07iZjlv6lwPuV9IJfz3Q,Poke Boba House,NE,Omaha,68102,77.0,4.0,510 S 13th St,bubbletea poke,41.25506,-95.93352
14,OX6poYJvQAIo0X6CMNplYg,Akarui,NE,Omaha,68102,35.0,4.5,1190 Capital Ave,ramen poke bubbletea,41.260908709903624,-95.93152269629518
19,GTBAIwu3EPlpc1jVxoe__g,Shen Cafe,NE,Lincoln,68516,83.0,4.0,3520 Village Dr,chinese,40.754551,-96.669679
20,Los6Bqb57zh-JEMTpgta8A,Pho14 Noodles Palace,NE,Lincoln,68512,61.0,4.0,1245 Libra Dr,vietnamese noodles,40.7345,-96.70291
0,hug45073R45S1pbMAZvGTA,Mateo Kitchen and Catering,IA,Sergeant Bluff,51054,17.0,4.5,300 1st St,filipino newamerican,42.39989,-96.3618
1,FO_xr30E3fK_6WrbPTTaPA,Rainbow Snow,IA,Sioux City,51106,2.0,5.0,1114 Morningside Ave,foodtrucks shavedice,42.4802093505859,-96.3631896972656
