,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,Gc1PJB5CHboNuljKneTInw,La Tetita Lareña,PR,Lares,00669,1.0,5.0,Av. Los Patriotas S/N,shavedice icecream,18.29941,-66.87912
1,6CSkLhqSqHKkCocrTPgdrw,Bahama Buck's,PR,Bayamón,00961,8.0,3.0,"Plazoleta Del Canton, Outlot D",shavedice coffee juicebars,18.405273,-66.159261
2,L1FXeH0SXsXpSpN36B7AKw,Limbers Del Viejo San Juan,PR,San Juan,00901,3.0,4.5,Caleta de las Monjas 9,shavedice,18.4657222,-66.1194049
0,0Wq_nFuIkpaDj3T3f9KAKQ,Bubble Tea Yum,PR,Mayagüez,00682,2.0,5.0,Calle Balboa 338,bubbletea,18.210034,-67.119354
1,y7prLtkLUIBaasH4lw1gaQ,Dr. Bizzaro Bubble Tea Lab,PR,San Juan,00925,5.0,4.0,1006 Avenida Juan Ponce De León,coffee bubbletea icecream,18.4009831204586,-66.0524171590805
2,RWSSWq5SLlJU0x0_EDr8rg,Heere Tea,PR,Bayamón,00961,2.0,4.5,Carretera PR-167 S/N,bubbletea,18.4224621107247,-66.1614794295267
3,bF4bfYFfBTGlfvUBfV0jhQ,Dr. Bizarro,PR,San Juan,00925,13.0,2.5,Avenida Juan Ponce de León 1006,bubbletea juicebars catering,18.4531301,-66.0785077
4,4D0IBQVHrRu0BeZzLFoLTw,New Taste,PR,San Juan,00907,132.0,3.5,Av. Ashford 1051,chinese bubbletea japanese,18.4589981711516,-66.0769376410536
5,MQHPg9vpqmosYD--HHjb1g,Tako,PR,Guaynabo,00969,5.0,4.0,Av. Esmeralda 204,korean bubbletea asianfusion,18.371882,-66.102369
6,mT1i9GSnvoLFqusJaCXlbA,Mondo Bizarro: Arte & Comics,PR,San Juan,00925,2.0,3.0,Av. Ponce de León 1063,galleries comicbooks cafes,18.3994429,-66.052179
7,aioDqk2mnH6OuHXKiwnZjw,Great Taste Dorado,PR,Toa Baja,00949,10.0,3.0,Puerto Rico 693,chinese sushi,18.4216141335604,-66.2660591574626
5,_YR9V9e0morHGClOZiXjBw,Degree 18 Juice Bar,PR,Palmer,00721,254.0,5.0,Calle Principal 16,vegetarian juicebars breakfast_brunch,18.370502,-65.768975
1,7IRL-L7C-e2yi6RLtiwF8Q,Piraguas Vidal,PR,Fajardo,00738,1.0,5.0,Calle San Alfonso S/N,shavedice,18.3404694762233,-65.6407641330447
0,heVquPRiCj_aDigsVnDvnA,Rita's Italian Ice,CT,Vernon,06066,16.0,4.5,378 Kelly Rd,desserts shavedice icecream,41.824836400285,-72.4997796469516
1,DRXRlZay2m6Mt0GgHq02xg,Sno ‘N Dough,CT,Hartford,06106,11.0,5.0,1400 Park St,desserts restaurants,41.75876874822178,-72.7017798794022
2,_3LS-7QKMqTqHtF4r_HsLA,Posto Italian,MA,Longmeadow,01106,92.0,4.0,674 Bliss Rd,italian bars,42.057313,-72.555929
3,iUKlEhncMiMOY-Vb4OZI5A,Rita's Italian Ice,CT,South Windsor,06074,11.0,3.0,1735 Ellington Rd,icecream desserts shavedice,41.8258738611083,-72.5561619673891
4,q4FRXozpbX1TnZ6MbgiK_g,Pho Saigon Restaurant,MA,Springfield,01108,254.0,4.5,400 Dickinson St,vietnamese,42.08653,-72.55834
5,Hd3pBAHxnEkbjtC0bEXG9Q,Max's Oyster Bar,CT,West Hartford,06107,533.0,4.0,964 Farmington Ave,tradamerican seafood bars,41.761855,-72.7428457
6,AnxHS20ffU08OXkdwAM9-Q,Liquori's Pizza,MA,West Springfield,01089,109.0,4.0,659 Westfield St,pizza,42.1035723,-72.6348607
0,DbBax9fmhZbM8n_TJb-hRA,Trung Nguyên/ Banh mì Mia,MA,Springfield,01108,41.0,4.5,461 Belmont Ave,vietnamese bubbletea sandwiches,42.0869497,-72.5610807
2,-J0cI7NfdG5AmwaaOsKUcA,An Café,MA,Springfield,01108,9.0,4.0,667 Dickinson St,vietnamese juicebars,42.0799004,-72.554144
3,h-pkEE7UD1fkSjzzmo3qbw,Vinh Chau,MA,Springfield,01108,141.0,4.5,409 Dickinson St,vietnamese,42.0864779,-72.5577561
4,g-KOiaYR5lsoP0M0mwZoyg,Soc Trang Vietnamese Restaurant,MA,Springfield,01108,99.0,4.5,113 Vermont St,vietnamese,42.0884132385254,-72.5512237548828
5,RzXt-DENnddpYCxQeIRyyQ,99 Restaurants,CT,Enfield,06082,45.0,3.5,54 Hazard Ave,pubs tradamerican steak,41.98835,-72.57531
6,-4Z5P8tth3R6k6wFn7p_5A,Riggio's Pizza,MA,Longmeadow,01106,11.0,4.5,809 Maple Rd,pizza italian,42.032517,-72.55245
0,zeZeU4KTdAauayeX7Co6eg,Kona Ice - Shrewsbury,MA,Boylston,01505,2.0,5.0,,foodtrucks shavedice,42.3416709899902,-71.7391586303711
1,LUhln6Lqjef20y22uGkvkg,Island Bowls,NH,Milford,03055,2.0,5.0,589 Elm St,shavedice acaibowls foodtrucks,42.8420359140914,-71.6987397149205
5,6A2SRrugjFtY5UbXVf4UMw,Granita Enoteca,NH,Keene,03431,25.0,5.0,51 Railroad St,italian wine_bars cocktailbars,42.93239,-72.27628
0,eYzNsTc9BXKIPP7FXx5kjg,LimeRed Teahouse,MA,Amherst,01002,123.0,4.0,50 Main St,coffee bubbletea juicebars,42.376,-72.51888
1,B3gO4HN_kIu2m-KGpCmFUg,ViVi Bubble Tea,MA,Amherst,01002,35.0,3.5,48 N Pleasant St,bubbletea,42.37642,-72.52031
2,1xHC1WbRBSv_DRRh8dP5IA,Honeycrisp Chicken,MA,Amherst,01002,70.0,4.5,1 Boltwood Walk,chicken_wings korean taiwanese,42.3759103,-72.5184821
3,ezvsIOwB_M1MjejS6V04FQ,Moge Tee Amherst,MA,Amherst,01002,33.0,3.5,71 N Pleasant St,bubbletea,42.37675,-72.51945
4,t7r13NjowF_7vMADBaf8-w,Little Heaven,MA,Hadley,01035,1.0,5.0,,bubbletea icecream,42.34232,-72.58804
