,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,sgg_gO0H88MSrocoHvC2LQ,Mahalo Shave Ice - Zion Market,CA,San Diego,92111,94.0,5.0,7655 Clairemont Mesa Blvd,shavedice foodtrucks,32.831481,-117.1553353
1,c-xPzvQdr-YJZ7zETMPhZQ,Iceskimo,CA,San Diego,92111,1008.0,4.5,4609 Convoy St,icecream desserts shavedice,32.8239,-117.15433
2,qE5bXKn9p76bKTFSF_vTkA,Little Yetties Hawaiian Shave Ice,CA,San Diego,92108,65.0,5.0,,shavedice catering,32.78218,-117.11116
3,_GxaKFdjh5nXEmLQ2r7GQQ,MNGO cafe,CA,San Diego,92111,1152.0,4.0,4176 Convoy St,desserts coffee juicebars,32.81814768762482,-117.15575792706042
4,PPGNst9V3UvVZV3hp4vxtw,Tropix Shave Ice,CA,San Diego,92108,3.0,5.0,7007 Friars Rd,foodstands,32.76759026875434,-117.16610275503525
5,FTsjG5SdGZ7tCP9gugH5qg,Snoice,CA,San Diego,92111,108.0,4.0,7420 Clairemont Mesa Blvd,desserts bubbletea shavedsnow,32.833559,-117.158456
6,hWmluNeqvz47MURdcnCG5g,Sul & Beans,CA,San Diego,92111,225.0,4.0,4620 Convoy St,shavedice coffee desserts,32.82425,-117.15572
7,6ve0tsFJ939bsXm5Gu9YqA,Meet Fresh,CA,San Diego,92111,107.0,4.0,7051 Clairemont Mesa Blvd,desserts bubbletea shavedice,32.831855,-117.166062
8,Ythi0vt5vrCxJQMfcyVnKQ,An's Dry Cleaning,CA,San Diego,92116,787.0,4.5,3017 Adams Ave,gelato desserts icecream,32.7627830614913,-117.129691972047
9,5N4IL3STKzzO2BJ5m1gXtg,Bing Haus,CA,San Diego,92111,1008.0,4.0,4425 Convoy St,coffee icecream donuts,32.82051,-117.15452
10,AtXBqaz7YLlcmxLJoQiWCw,Matcha Cafe Maiko,CA,San Diego,92111,359.0,4.0,8072 Clairemont Mesa Blvd,coffee icecream shavedice,32.83328,-117.14958
11,xSutIAroDpRZO3pLqUKStA,Boba Bar and Desserts,CA,San Diego,92111,989.0,4.5,4619 Convoy St,desserts bubbletea waffles,32.824453,-117.154517
12,CPCGbPpdU793DDO90PBbgg,Makai,CA,San Diego,92101,19.0,5.0,1805 Columbia St,shavedice,32.72401,-117.16728
13,UiP9xDpybpEQMOBOdExi2w,LAB Dessert & Coffee,CA,San Diego,92111,189.0,4.0,4817 Convoy St,coffee shavedice desserts,32.829432310358335,-117.152594
14,OfjUGieDXyPB8jWa0pvehA,Homestyle Hawaiian,CA,San Diego,92111,1861.0,4.0,7524 Mesa College Dr,hawaiian salad seafood,32.801671968633,-117.159088104705
15,bHa3hDaPHDL-yNn_gTcZyw,SomiSomi,CA,San Diego,92111,1178.0,4.5,4620 Convoy St,desserts icecream korean,32.8244111404398,-117.155509181321
16,8kf6M883-icOG0ENblPGoA,Kona Ice Pacific Beach,CA,San Diego,92109,5.0,3.5,,foodtrucks shavedice,32.8189676652666,-117.121346890964
17,FCvsDEFkyQpjoUUr8TFS9Q,Santos Coffee House,CA,San Diego,92104,253.0,4.5,3191 Thorn St,coffee breakfast_brunch sandwiches,32.73909,-117.12518
18,WVOzKDOZ4UKvjycdkxvrXA,Boba Bar and Desserts,CA,San Diego,92111,406.0,4.0,7655 Clairemont Mesa Blvd,coffee bubbletea waffles,32.8319174050262,-117.155500461902
19,I58dlCQGEPqXNY39AS7xuQ,Cafe Hue,CA,San Diego,92111,1139.0,4.0,3860 Convoy St,creperies desserts waffles,32.814491489443,-117.15395450592
20,YtiQGVYUWbigET6_Ob77Ww,Island Style Cafe,CA,Santee,92071,1111.0,4.5,9828 N Magnolia Ave,hawaiian breakfast_brunch,32.85564475784254,-116.97299770421054
21,jzic2qXJQzipdAx-31TieQ,Up2You Cafe,CA,San Diego,92111,1365.0,4.0,7770 Vickers St,desserts coffee cafes,32.82842,-117.15431
22,6QxvtEF25fpjbmBJaK-dTA,Happytime Tea,CA,San Diego,92115,113.0,4.0,4336 54th St,coffee bubbletea juicebars,32.755842745143,-117.080306075513
23,KcRMNQEa392Gn1Cr8RmUJA,Kona Ice - Coronado,CA,San Diego,92118,4.0,5.0,818 6th St,foodtrucks shavedice,32.7152403946493,-117.16241645036
24,oLzGGiuats16fuaK-iY_UQ,Chuchees Fruteria,CA,La Mesa,91942,128.0,4.5,7495 University Ave,desserts juicebars salad,32.758102,-117.036016
25,JeF5rfpY_qd3Go1sICG3Ew,Mariscos Y Frutas Kyrios,CA,San Diego,92104,82.0,4.5,3363 El Cajon Blvd,foodtrucks shavedice tacos,32.75495,-117.12082
26,JBc-tJ6h9ksNgZf6voq8LQ,Hoai Hue Restaurant,CA,San Diego,92115,452.0,4.0,4660 El Cajon Blvd,vietnamese,32.75633,-117.09367
27,nAMziCpYs5xDuuhWYdg9RQ,Fruteria Don Chamango,CA,San Diego,92115,135.0,3.5,4948 El Cajon Blvd,juicebars icecream sandwiches,32.756803,-117.088002
28,ePqaYdFYULPAIapc-SJOGg,Extraordinary Desserts,CA,San Diego,92103,3496.0,4.0,2870 4th Ave,bakeries desserts coffee,32.735277,-117.161439
29,ELMACYGIBVD-YZqXD_PLSA,Danny's Water Ice,CA,San Diego,92104,1.0,5.0,,shavedice,32.7486298700991,-117.122560590506
30,pfUGyldz6tJQCsgkCXIa6Q,Na Pali Frozen Organics,CA,San Diego,92101,6.0,5.0,,shavedice,32.7211,-117.16431
31,lprSQylWpV1pp3eqwQyHOQ,Gong Cha,CA,San Diego,92111,263.0,4.0,4764 Convoy St,coffee bubbletea juicebars,32.82841,-117.15385
32,P-vsvygS_y2LLthLrGBIdg,Cake de Partie,CA,San Diego,92111,613.0,4.5,4685 Convoy St,coffee asianfusion,32.826,-117.15416
33,qn5SDl2ANS8ro_E2_BwoHA,Penguin Yogurt Factory,CA,Santee,92071,249.0,4.5,9621 Mission Gorge Rd,icecream juicebars coffee,32.83784,-116.98798
34,7NYJpQ4CHTvY_wVo0QgqmA,Hui Lau Shan,CA,San Diego,92111,140.0,4.0,4344 Convoy St,desserts,32.81938,-117.15574
35,Ng00Ym8IXh_FYCIAdxW1Lg,It's Boba Time- San Diego,CA,San Diego,92111,915.0,3.5,4344 Convoy St,coffee bubbletea juicebars,32.8190361378292,-117.155303321779
36,1cTOkxhZL2NfaBU1unjAZg,Tropifruit 100% Natural Juice Bar,CA,El Cajon,92020,335.0,4.0,762 N Johnson Ave,juicebars salad sandwiches,32.8052,-116.97117
37,0fqRju5mLh2713nezqMDVA,Yum Yum Donuts,CA,La Mesa,91941,125.0,3.0,7550 El Cajon Blvd,donuts coffee sandwiches,32.768233,-117.0349603
38,sGc7OhGRKC-fuuamKR_yqQ,J Crepes & Cafe,CA,San Diego,92111,130.0,4.5,4240 Kearny Mesa Rd,desserts creperies japanese,32.81904155627336,-117.15034939975888
39,ovS5ddNNiABiLydUPr1duQ,Kettner Exchange,CA,San Diego,92101,1920.0,4.0,2001 Kettner Blvd,cocktailbars newamerican musicvenues,32.7254486,-117.1696701
40,fRUxa_yPfbd1xJFSDfkZLQ,Phuong Trang,CA,San Diego,92111,2244.0,4.0,4170 Convoy St,vietnamese seafood chicken_wings,32.818037040026,-117.155690451554
41,H9zYaMDT8ZK-XNDr8Ge9wQ,Fort Oak,CA,San Diego,92103,365.0,4.0,1011 Fort Stockton Dr,newamerican desserts bars,32.750621,-117.172592
42,GP1dsfkDR50MEcnvN3cBtQ,Sharetea,CA,San Diego,92111,598.0,3.5,4917 Convoy St,coffee bubbletea juicebars,32.8310063,-117.1531251
43,pTNcDnsNvEu9lFZbJmqw_g,Dumpling Inn,CA,San Diego,92111,3103.0,4.0,4625 Convoy St,chinese bars,32.824255,-117.154314
44,o87WzgQokuWcwFxPJ4VLJQ,Shaka Coffee -  Mesa,CA,San Diego,92111,213.0,4.5,7504 Mesa College Dr,coffee juicebars breakfast_brunch,32.8013724088669,-117.159403413534
45,CUosO8t5Q-ZBS_9vCKjOwg,DixiePops,CA,San Diego,92103,103.0,4.5,301 W Washington St,desserts icecream,32.749576,-117.166452
46,cYK9Vx_GmhbNWlBtwqalLQ,Fruteria La Buga,CA,San Diego,92115,61.0,3.5,5961 University Ave,juicebars creperies acaibowls,32.749946,-117.068568
47,OKOCt9shJMRj0Mf88JrL0w,Craft & Commerce,CA,San Diego,92101,2789.0,4.0,675 W Beech St,gastropubs lounges cocktailbars,32.7208398988777,-117.169026173651
48,_i1hztZDHzQ2Cf_JZO6m4A,Yum Yum Donuts,CA,Lemon Grove,92045,71.0,4.0,6998 Federal Blvd,donuts coffee sandwiches,32.7419028262302,-117.049076216939
49,jzrDDovLSvLzGV_VfMwFAg,Tea N More,CA,San Diego,92111,929.0,3.5,7380 Clairemont Mesa Blvd,coffee asianfusion,32.8329655742979,-117.1597782569
0,5_QRdRrXIuhhQE53KI_CTQ,Taegukgi Korean BBQ House,CA,San Diego,92111,1710.0,4.0,7655 Clairemont Mesa Blvd,korean bbq seafood,32.8314494144724,-117.154525713093
1,QXD_fyNcefQ_CnxSA8IghA,Mission Brew Coffee,CA,San Diego,92115,69.0,4.5,6845 University Ave,coffee,32.75461,-117.05203
