,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,mQBJEp7MsPHBQj9yteIjfg,Sno Shack,IL,Canton,61520,2.0,5.0,500 N Main St,shavedice,40.5623204,-90.0351849
1,3uyQO7LDCaw9lFPtiHYofg,Sno Bizz,IL,Springfield,62704,4.0,4.5,1005 West Laurel St,desserts shavedice icecream,39.7825770527472,-89.6685399860144
2,6M9OAeBCMlzoiY_H6iI3Pw,Weber's Ice Deli,IL,Chatham,62629,3.0,3.5,309 E Walnut St,shavedice,39.6763569116592,-89.7016210108995
0,ASLDt9RNxWqFcRUZ9yK2sw,OH-ICEE,IL,Springfield,62704,22.0,3.5,1501 Wabash Ave,bubbletea icecream,39.7643681545716,-89.6776011586189
1,gKN09jBtO0cDcfiufa_BaA,Sir Renna Tea,IL,Lincoln,62656,1.0,4.0,113 North Kickapoo St,sandwiches bubbletea homedecor,40.1472930908203,-89.3623504638672
2,_-1VmeI72UCNLQloLbSHiA,Rico's,IL,Marietta,61459,1.0,4.0,111 W Coal St,bubbletea bars pizza,40.5013960528392,-90.3925181223678
3,fEQylUcNxwxhTzYk73d6YQ,Pho Noodle House,IL,East Peoria,61611,100.0,4.5,206 W Camp St,vietnamese chinese bubbletea,40.67082,-89.57889
4,4F1VF44hhmzkUaMqhQ9r4g,Little Saigon,IL,Springfield,62704,225.0,4.0,1531 Wabash Ave,thai vietnamese,39.764406107843286,-89.67875012397793
5,vJMsZiYQdNXwuYdYtP8s-g,Dragon Wok,IL,East Peoria,61611,10.0,4.0,206 W Camp St,chinese noodles,40.670692,-89.578492
2,VMUs4HXrvdRKFaD7VOuttQ,The Burger Barn & Sue's Snow Cones,IL,Decatur,62521,1.0,5.0,1303 E Eldorado,burgers shavedice foodtrucks,39.84589,-88.93893
3,kkUk0wZx1X-v2EOQGWGnzg,Tornado Truck,IL,Decatur,62526,1.0,5.0,1355 IL-48,foodtrucks shavedice italian,39.85608255868681,-88.9732979735288
4,cHpUIxffztjnRjxLxDhxHA,TKG'S Wing Heaven,IL,Decatur,62521,12.0,5.0,760 S Franklin St,chicken_wings seafood shavedice,39.8333473205566,-88.9523620605469
3,iQVcC-aN9Gm9HIU4tQD92Q,Garden Family Restaurant,IL,Decatur,62526,12.0,2.5,696 E Pershing Rd,tradamerican bubbletea breakfast_brunch,39.8774,-88.9487599
4,EXMwGYIqdIFZi3FFuuvRYw,Cocoday,IL,Forsyth,62535,1.0,5.0,1345 Hickory Point Mall,bubbletea korean icecream,39.91798790810301,-88.95971390000001
1,Oz_xXFEJ310CrZwiPdASlg,Spoonful Dessert Cafe,MO,St. Louis,63146,18.0,5.0,12943 Olive Blvd,korean shavedice bubbletea,38.68285542066424,-90.47778088599443
3,apkCHu0-GHmXS66yD5zQHA,Polynesian Breeze Shave Ice,IL,Collinsville,62234,1.0,4.0,1811 Vandalia St,shavedice,38.69206,-89.97256
4,zBQS7W8QgnmBujIdAjXOGA,Sno Biz Treats,MO,O'Fallon,63366,14.0,4.5,231 O'fallon Plz,shavedice,38.8080421516672,-90.6963510811329
5,XV-P30KR7sacdX5M6mcaZg,Lizzy Lou’s Shaved Ice,MO,Cottleville,63376,1.0,5.0,3917 Mid Rivers Mall Dr,shavedice desserts,38.76605,-90.6331
6,TVxFgLjV_d-tiW74LXdw0Q,Pakka B's New Orleans Sno' Balls,MO,Florissant,63031,9.0,4.0,1101 N Hwy 67,shavedice,38.798923,-90.324379
7,pvAB5zmZOzzhw7xudZ9YGg,Lulu's Shaved Ice,MO,Wentzville,63385,14.0,4.0,904 Main Plaza Dr,shavedice icecream,38.8203,-90.85077
8,13Wqh15pnrYx3sVLYL_-Ug,Bahama Buck's,MO,Saint Peters,63304,57.0,3.0,6010 Mid Rivers Mall Rd,shavedice juicebars acaibowls,38.7968851,-90.6196392
9,4bNFWpQtS5PtfjXuxTc-GQ,The Foundry Bakery,MO,Maryland Heights,63043,193.0,5.0,11424 Dorsett Rd,bakeries coffee bubbletea,38.7118,-90.41896
10,iWPeLfgWxMQZIZB4ce5VaQ,Dao Tien - Downtown,MO,St. Louis,63101,46.0,4.5,820 Olive St,vietnamese,38.628507756629,-90.1933119546796
11,ENWXiWFWQJ15nSXgCKoMAg,Saint Louis Filipino Bread,MO,Maryland Heights,63043,14.0,4.5,11658 Dorsett Rd,bakeries desserts,38.71417,-90.42699
12,t0T-rQQ2wLJ-9_MEhSfRtA,Deters Frozen Custard,MO,Saint Charles,63303,25.0,4.5,755 Friedens Rd,icecream shavedice,38.7646596400123,-90.5210858471673
13,lOVHIBqgi4knjSx4tuCgjQ,JooJoo Restaurant & Karaoke,MO,St. Louis,63141,136.0,4.0,12937 Olive Blvd,korean karaoke desserts,38.682762,-90.477241
14,EF_9W5s9lFSjv4forNxwng,Tai Ke Shabu Shabu,MO,Olivette,63132,333.0,4.5,9626 Olive Blvd,taiwanese,38.67336675014852,-90.38632484320473
15,c1F-LyDZkbCY2kAbJTluFA,How Sweet Is This,MO,Clayton,63105,22.0,4.0,804 DeMun Ave,candy shavedice,38.6372969974912,-90.307876419574
16,PJ2FbMY7UpPsAiWtPZGcIQ,Kim's Bakery,MO,Chesterfield,63017,81.0,4.5,13357 Olive Blvd,bakeries korean customcakes,38.681759158065,-90.495075706972
17,KdAWjL9MKjpJzEeI902qBA,Corner 17,MO,Saint Louis,63112,652.0,4.5,6623 Delmar Blvd,chinese bubbletea,38.6562455520881,-90.3065290869784
1,w8tS6xq3k3lmySn-L3FrEw,St. Louis Bubble Tea,MO,Saint Louis,63146,111.0,3.5,12865 Olive Blvd,bubbletea,38.68127,-90.4761
