,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
24,q5TJY8c7GsDUToYJ-3crZw,Mosu,NY,Albany,12205,70.0,4.0,111 Wolf Rd,asianfusion hotpot seafood,42.716912,-73.80845
25,fvFMCbnNFNfPxbAY1KPHRA,Bard & Baker Albany,NY,Albany,12208,1.0,5.0,1034 Madison Ave,cafes bakeries bubbletea,42.66480956851255,-73.78954056654284
26,P6Dvl2gVYzdNJmsZSZ6ztQ,Ruby Asian Bistro,NY,Albany,12208,76.0,3.5,875 Madison Ave,asianfusion,42.661548614502,-73.782829284668
28,WYpLBT8AlN0ZmxPfc2c-4Q,Union Seafood,NY,Albany,12206,6.0,4.0,820 Central Ave,seafood cajun chicken_wings,42.6797,-73.79004
29,acfmsV4kxzNoyOvkUixaGw,Northeast Chinese Restaurant II,NY,Albany,12206,91.0,4.0,900 Central Ave,szechuan,42.6796904080278,-73.7913662440415
30,-_R9BgoK-tgSjT7LSOUSMw,Kuma Ani,NY,Albany,12208,142.0,4.0,287 New Scotland Ave,ramen,42.6533,-73.78833
2,pGY9VNMpJzdw4GrmTPSP-Q,Nihao Cafe and Tea House,NY,Johnson City,13790,42.0,4.5,130 Main St,bubbletea,42.113017,-75.950521
3,SO-brcBqmr8yjzaSGTNWZQ,K&K's The Old Teahouse,NY,Vestal,13850,70.0,3.5,1101 Bunn Hill Rd,coffee,42.0946095,-75.9755049
5,abUxFI99BPRGsaEfrmtbKw,2nd Heaven,NY,Binghamton,13905,1.0,5.0,4400 Vestal Pkwy E,bubbletea,42.09195,-75.94698
6,NukRvsDkccnCnrt4-4SU6g,We Tea,NY,Vestal,13850,44.0,4.0,4700 Vestal Pkwy E,bubbletea sushi,42.091535,-75.951315
8,-6J91GUGHk3KsQo0-XCckQ,Confection Connection,NY,Owego,13827,7.0,4.5,59 North Ave,bubbletea desserts gluten_free,42.1039538594373,-76.2630096
15,zlMExN9aUxc89USRAgXl5A,Kung Fu Tea,NY,Vestal,13850,48.0,2.0,3701 Vestal Pkwy E,bubbletea juicebars coffee,42.097687,-75.983267
20,NoxSL10vHwq-ORvU4WwQQQ,Red Chili,NY,Vestal,13850,29.0,4.0,4700 Vestal Pkwy E,chinese,42.091883,-75.952547
21,fuGRjjWWN-2fZXjlbhiuLw,Strange Brew Cafe,NY,Binghamton,13901,137.0,4.5,137 Washington St,cafes,42.09838,-75.91369
27,ytvrAtjeRT7hUwTtCPtdVw,Strange Brew Grab & Go,NY,Binghamton,13901,10.0,4.5,101 Court St,cafes coffee,42.0992,-75.91028
28,sBvddN6qz7kKbcrkpT20gg,Moon Star,NY,Endicott,13760,108.0,4.5,3218 E Main St,chinese,42.1063423156738,-76.0214233398438
32,yn37NmSCTT0ijKMxhvp7Ug,Wok's,NY,Vestal,13850,20.0,4.0,100 Rano Blvd,chinese,42.09386,-76.00475
33,M1qcjbImnu5beUdo5pSKgA,Kam Fung,NY,Owego,13827,12.0,3.0,42 W Main St,chinese,42.098561,-76.269586
36,O_0XVEK4QjhqcRwTiwJhLA,Man Nam Korean Restaurant,NY,Vestal,13850,96.0,3.0,4010 Vestal Pkwy E,korean japanese vegan,42.0952932524002,-75.9765280691072
37,gmGvajD9qxUMGABUemcKDg,A Plus Sushi,NY,Binghamton,13905,40.0,4.5,141 1/2 Clinton St,chinese sushi asianfusion,42.1055580205117,-75.9248755743504
40,g11w4kXNWR7FdLXisjjnUw,Vestal Coal House Cafe,NY,Vestal,13850,2.0,3.0,204 Stage Rd,cafes,42.0883695781231,-76.0509970039129
42,XWgSggyG1VSBzlBTL58vGA,Red House Restaurant,NY,Binghamton,13905,24.0,3.0,200 Main St,chinese chickenshop soup,42.10484,-75.93261
0,WVtp3x8T1ZZ90zIVNszoUQ,i-tea,ON,Kingston,K7L 1B5,14.0,4.0,296 Princess Street,bubbletea,44.232398,-76.488782
0,-tpAFgB0HDHa7j8aneOtMg,Sharetea,ON,Kingston,K7L 1B6,8.0,5.0,318 Princess St,bubbletea coffee juicebars,44.23249,-76.48941
5,fwWp41K2zq_WanO9Zq43cQ,Classics Tea Lounge,ON,Kingston,K7M 3E1,5.0,3.0,399 Princess St,cafes tea,44.2333488,-76.492218
6,ijsxLMZWS3_-sTFwhVwnaA,Pho Kingston,ON,Kingston,K7P 0L5,18.0,4.0,627 Fortune Crescent,vietnamese,44.2719942,-76.567067
0,IvBN-qo_4J0G-NxYw8ZbCw,Sip & Scoop,ON,Cornwall,K6J 5T9,4.0,4.5,720 14th Street W,juicebars,45.0307549340611,-74.7559976470184
1,DS68sPeDzDx87Scbd3SOYQ,Lee's Hawaiian Grill,NY,Potsdam,13676,32.0,4.5,3 Market St,hawaiian,44.66864,-74.98717
2,ZVS_yrhf7mRJ228a3Dlpkw,Goodiez,QC,L'Île-Perrot,J7V 4W7,1.0,5.0,101 Grand Boulevard,bubbletea hotdogs,45.394974570872236,-73.95764395276117
3,8h9aBjBM2h_f1YgQizJvGQ,L2,QC,Vaudreuil-Dorion,J7V 8W5,2.0,5.0,3126 Boulevard de la Gare,bubbletea,45.4009093,-74.0519654
4,iePY_-lfuxhwL93fwizQ0g,Panda Donuts,QC,Sainte-Anne-de-Bellevue,H9X 1L9,5.0,4.0,89 Rue Sainte-Anne,donuts bubbletea coffee,45.4035064527229,-73.95125077546187
0,VJWyjawkh4_ZaDvnO03IHw,Hangout,ON,Ottawa,K1R 6R6,37.0,4.0,839 Somerset Street W,desserts coffee icecream,45.4091,-75.71244
1,VUIPSukOQt6_xhyepV9jGQ,Meet Fresh,ON,Ottawa,K2G 3J4,6.0,4.0,1547 Merivale Rd,desserts bubbletea waffles,45.3545246662916,-75.733593441546
2,sT2JJfa2AQhKhK-QkrBYbw,Kung Fu Tea,ON,Ottawa,K1S 3X7,5.0,5.0,1167 Bank Street,bubbletea,45.3924877,-75.6818809
3,D37U4cen7WeYQJlOYAmFcQ,Presotea,ON,Ottawa,K2J 5G3,2.0,4.5,129 Riocan Avenue,bubbletea,45.269278125650715,-75.73880199682004
4,VRaLmvnoV-gEdqAIuFnpRQ,Bubblicity Tea Shop,ON,Ottawa,K1R 6P8,14.0,4.0,730 Somerset St W,coffee,45.41034,-75.70784
5,m1RCAqdqPm0DHLXg-nG1xA,Presotea,ON,Ottawa,K1P 5H8,14.0,3.5,212 Slater Street,bubbletea,45.41926,-75.69906
6,Py58PNZ7CAUD3r9aK4poiw,Tiger Sugar,ON,Ottawa,K2G 3J9,3.0,4.5,1558 Merivale Road,bubbletea,45.35285208482629,-75.73543108999729
7,ULFCIuxLCSkDQbrUrTcFQQ,Y-Not Go For Tea,ON,Ottawa,K1V 1C1,6.0,3.5,224 Hunt Club Rd,bubbletea,45.3352868,-75.6907283
9,VCfhhszTRI0YUinEd5kKzg,CoCo Fresh Tea & Juice,ON,Ottawa,K2G 5Y7,2.0,4.5,1568 Merivale Rd,bubbletea juicebars,45.35169,-75.73471
10,rfkKtndqDsfkhPTJVTGEYg,My Sweet Tea,ON,Ottawa,K1R 6R5,36.0,3.5,824 Somerset Street W,juicebars coffee,45.4090629,-75.7114486
11,rTJU7FUnyDLEFWZ1L4HyDA,CoCo Fresh Tea & Juice,ON,Ottawa,K1V 1C1,2.0,3.0,2-222 Hunt Club Road,bubbletea juicebars,45.3352848,-75.6907323
12,NrSjl5RzRaLZLFdxv9FXoQ,iCook Pho You,ON,Ottawa,K2H 1A5,14.0,4.0,2006 Robertson Road,vietnamese noodles soup,45.32382,-75.8269
13,mh7nbX1ia209-zGI51HOOg,Art Haven,ON,Ottawa,K2J 6B6,4.0,4.5,200 Kennevale Drive,arts cafes eventplanning,45.26505,-75.77686
14,DWfbbXPAmV4zF9SXgNQLQA,Populari Tea,ON,Ottawa,K1V 7T4,1.0,4.0,2690 Alta Vista Drive,bubbletea,45.37339,-75.66389
15,GsbGAIrTF9hczX183LPEFw,Meow Tea,ON,Ottawa,K2P 1M1,12.0,4.0,279 Elgin Street,bubbletea bakeries coffee,45.4176844,-75.6900092
16,lt6HXMJ69OiWKEOdjqLZIA,Chatime,ON,Ottawa,K2G 3J4,7.0,3.5,7-1547 Merivale Road,bubbletea,45.3540174074073,-75.7342495769262
17,6rzg2TgGb6fqdqa804CpWw,Sip Tea,ON,Ottawa,K2G 5W1,14.0,3.5,1541 Merivale Road,bubbletea,45.35562,-75.7352
18,25JjWgcAH75RDeTc_G2dsg,Ichiban Bakery,ON,Ottawa,K1S 3V9,10.0,2.5,825 Bank Street,bakeries coffee,45.4021737526869,-75.6877776235342
19,ePYgOX8QU0fveYmf72ZENg,Freshly Squeezed,ON,Ottawa,K1K 3B8,2.0,3.0,1200 St. Laurent Boulevad,icecream juicebars,45.4237535,-75.6373556
20,zIQq_AwKbdzPlIpDBQiuDg,CoCo Fresh Tea & Juice,ON,Ottawa,K2P 1X6,18.0,4.0,290 Bank Street,bubbletea juicebars,45.41538,-75.69672
21,SBnsxaNVzLkUq3UAMwYHwA,Teriyaki Experience,ON,Nepean,K2B 8S8,7.0,2.0,100 Bayshore Road,japanese hotdogs,45.3489851,-75.8049824
22,VD5KhQktBd-oW8hhjJf7Kw,Shake Shake Fresh Tea,ON,Ottawa,K2G 5X3,1.0,4.0,117 Centrepointe Drive,bubbletea,45.3429402184056,-75.7624942436814
23,Ex8bMBmT7-F_EbC2r0iCRA,Dumpling Dumpling,ON,Ottawa,K2G 6E8,26.0,4.0,261 Centrepointe Drive,chinese,45.33896,-75.77124
24,fd1sba1wX5u3AJWzRkFe2A,Coco’s Café & Creamery,ON,Ottawa,K2B 7G3,2.0,4.0,2293 Carling Avenue,icecream bubbletea,45.36842,-75.7756
25,_79v8JxBdEMhJsBqL7IKhA,Gong Cha,ON,Ottawa,K1S 3W3,4.0,4.0,856 Bank Street,bubbletea coffee juicebars,45.40113,-75.68757
26,Edvy80w_HG1jNXN333UMUQ,Juice Dudez,ON,Ottawa,K1Z 6V9,4.0,4.5,91 Richmond Road,desserts juicebars bubbletea,45.3966806,-75.7437821
28,qT4OuJD2a85QOI1b3CVPZA,Asian Stars Restaurant,ON,Ottawa,K2G 3H9,31.0,4.0,1380 Clyde Avenue,asianfusion,45.3585909,-75.7380212
29,tXXMq5V_qlQexzScTZnErg,Sip Tea,ON,Ottawa,K2P 1W9,2.0,4.5,203 Bank Street,bubbletea desserts,45.41758,-75.69786
30,gBZRGBMRy0EUjfh5jJIUzg,Real Fruit Bubble Tea,ON,Nepean,K2B 8C1,4.0,2.5,100 Bayshore Drive,bubbletea juicebars,45.3482612437817,-75.8050947636366
31,NOLllZ8Mcz8oDBDMsVz8Fg,Real Fruit Bubble Tea,ON,Ottawa,K1K 3B8,2.0,3.0,1200 St Laurent Boulevard,bubbletea juicebars,45.4216518963818,-75.6389168277383
32,IhhiCA1lESptccbAWmzqzA,Pomelo Hat,ON,Ottawa,K1S 3Y1,3.0,4.5,1196 Bank Street,bubbletea juicebars breakfast_brunch,45.3916297,-75.6813734
33,hv5fWff5EGGvnzoF06BzFw,Bambu Restaurant,ON,Ottawa,K1V 1E5,39.0,3.0,3993 Riverside Drive,sushi japanese chinese,45.3337721,-75.691966
34,zkNzB7ewUK8F2CnyTFi4bA,Real Fruit Bubble Tea,ON,Ottawa,K1H 7X6,1.0,2.0,2277 Riverside Drive,bubbletea coffee juicebars,45.3865978,-75.6799004
35,gy9Ae3t02v3z9WZY4cCseg,Express Asian Food,ON,Ottawa,K2P 2H6,8.0,2.0,202 Bank Street,asianfusion,45.4174652,-75.6983795
36,P5c6TrXjoynjbVWC2ZMouA,Chungchun Rice Dog,ON,Nepean,K2G 1V7,2.0,4.5,1379 Woodroffe Avenue,korean,45.35048122844921,-75.76165463161925
37,lK0qRodJG4OcrSBgVVS4hQ,Real Fruit,ON,Ottawa,K1N 5W8,1.0,3.0,50 Rideau St,bubbletea juicebars,45.42516750092589,-75.69215088887213
38,Gq8gWAmmRLRLSms9_BC3cw,Ching's Kitchen,ON,Ottawa,K1R 5K3,13.0,4.0,641 Somerset Street W,asianfusion japanese taiwanese,45.4119322,-75.7050718
39,ZDke7Cl7Fw3ODxhTMSzu9A,Viet Taste Restaurant,ON,Ottawa,K1Y 2X2,17.0,4.0,1395 Wellington Street W,vietnamese,45.3982315,-75.7400665
40,x7vvuq1Hd3mk0q-7s4tQMw,OpenRice Asian Fusion & Lounge,ON,Ottawa,K1G 3V4,22.0,3.5,1755 Saint Laurent Boulevard,chinese asianfusion,45.4048309326172,-75.6261444091797
41,FropOmU806sn85BVG8bTCQ,Gong Cha,ON,Ottawa,K2G 1V7,1.0,3.0,1379 Woodroffe Ave,korean hotdogs,45.35047118033522,-75.76164565980436
42,h46c0PSztEct0fETSSj6lA,Some Coffee & Some Tea,ON,Ottawa,K2P 1W5,2.0,5.0,171 Bank St,coffee breakfast_brunch bubbletea,45.418432794956466,-75.69873679429293
43,qgaE00JHibFBKpkNswNELw,Pho Bo Ga King,ON,Ottawa,K1R 6R2,22.0,3.5,778 Somerset Street W,vietnamese,45.4099259,-75.7097504
44,CVeVKjneFHSVT33iHdxVqA,Giant Panda Restaurant,ON,Ottawa,K1S 5G5,11.0,2.0,170 Lees Avenue,chinese seafood,45.41464,-75.67142
45,R_mtLznPAfzHATWJmalIEg,Saigon Pho,ON,Ottawa,K2P 1X1,42.0,2.5,232 Bank St,vietnamese,45.4167265,-75.6977531
46,XIxwJaAeM20jkW5X8LiVeg,Wei's Noodle House,ON,Ottawa,K1S 4E6,19.0,3.5,610 Bronson Ave,vietnamese noodles,45.40406,-75.70179
47,rfJViqdmAk0wK2jGgWwV-Q,Dumpling Bowl,ON,Ottawa,K1R 6P7,40.0,3.5,730 Somerset Street W,chinese dumplings,45.410471208279,-75.7080876454711
48,Edfe4n07Z4In1sbPj2n9lA,Tea Owners,ON,Ottawa,K1R 6P5,1.0,2.0,695 Somerset Street W,bubbletea,45.4110522,-75.7070444
49,R9MyLNvd8RPsZ2UocowwJw,Yangtze,ON,Ottawa,K1R 6P6,100.0,3.5,700 Somerset Street W,dimsum,45.41076,-75.70679
5,R8QaoJvPXMlu3pFyWyFveg,Real Fruit Bubble Tea,ON,Orléans,K1E 2L9,3.0,3.5,110 Place d'Orléans Drive,bubbletea juicebars,45.4781702762577,-75.5155526474118
6,5usulS45FNnvmHDD_WEsrQ,Freshly Squeezed,ON,Ottawa,K1C 2L9,1.0,4.0,110 Place d'Orléans Dr,bubbletea juicebars,45.477842560908,-75.5159583315253
5,2uhjrpVnJUnKo9y_jhX3RA,L2,QC,Pointe-Claire,H9R 5J2,3.0,4.0,6801 Route Transcanadienne,bubbletea,45.4644743615436,-73.8320330552192
3,eVmXMHEVk1WtVDk8qMFf9Q,Real Fruit,ON,Ottawa,K2T 1B7,1.0,4.0,8555 Campeau Drive,bubbletea,45.2993983,-75.9381095
4,1p4-Ocb8gZ35rdQOo9xwyQ,Coco Fresh Tea & Juice,ON,Ottawa,K2T 1B6,3.0,3.5,120B Earl Grey Drive,bubbletea juicebars,45.309539,-75.9144085
5,gWr4Xo_KjuVd67U5nd60Ow,Art Haven - Kanata,ON,Kanata,K2L 2N2,1.0,3.0,150 Katimavik Road,bubbletea paintyourownpottery,45.31281,-75.89562
5,twn3tcoxGfVcfeKljKXW1w,Presotea,ON,Ottawa,K2K 2M5,1.0,5.0,591 March Rd,bubbletea,45.34729,-75.92376
0,IRAWDVSS5jUtIPlZX50FYw,Sugar Marmalade,ON,Ottawa,K1N 5X6,49.0,3.0,180 Rideau Street,desserts chinese,45.427330001284,-75.6891723722219
1,mlIto2CDC54V4y6C6LAc-A,Food Mood: Korean & Japanese Kitchen,ON,Ottawa,K1N 5X6,54.0,4.5,178 Rideau Street,japanese korean,45.4270979937672,-75.6890030577779
8,SBBQJgD_K5ME3c25cRjb8w,Anson's Tea,ON,Ottawa,K1N 9J9,3.0,3.0,133 Besserer Street,bubbletea,45.42663091691858,-75.68898897618055
9,xknT05Bowe0bT5QYUHBdrg,The Alley,ON,Ottawa,K1N 5S6,11.0,4.5,513 Sussex Drive,coffee bubbletea,45.4271823523576,-75.6945838098334
10,E_S19UHKuqE5OXSQQsXH1g,Presotea,ON,Ottawa,K1N 9P1,16.0,4.5,174A Rideau St,bubbletea,45.427079,-75.689369
11,fuw9YMpedWyBQ-ofVSbYOw,Saigon Pho,ON,Orleans,K1W 0C8,17.0,3.5,3722 Innes Road,vietnamese,45.4491946651822,-75.5237982433317
14,T4gYOm5QYKD0eGcZZN8slw,Tiger Sugar,ON,Ottawa,K1N 6B1,2.0,4.5,238 Besserer Street,bubbletea,45.42768,-75.68564
20,u4_JiFRkeTqM2KHx03Z7SQ,Pho-V,ON,Ottawa,K1J,12.0,4.0,2181 Ogilvie Road,vietnamese,45.44624,-75.59449
22,WiRYHL9QJ-OrUav-abZkvw,Wang's Noodle House,ON,Ottawa,K1N 9C3,34.0,3.5,55 Byward Market Square,taiwanese noodles,45.4277696,-75.6924445
23,QecUE9eKkt7W0woKGHi7Ew,CoCo Fresh Tea & Juice,ON,Ottawa,K1N 6P2,1.0,4.0,218A Laurier Avenue E,bubbletea juicebars,45.42559,-75.68154
25,zXSPTkOmeLM6hzLWDzMB2g,Okey Dokey Tea House,ON,Ottawa,K1N 5Z5,1.0,4.0,507 Rideau Street,bubbletea,45.43185,-75.67866
27,qucnh8jGmr91nbpqRvZEHQ,Chatime,ON,Ottawa,K1N 9N8,11.0,3.5,375 Dalhousie Street,bubbletea,45.4275709492576,-75.6898402422667
29,9kwsKaNS3KtU5l8RgF6MRw,Sushiman,ON,Ottawa,K1N 6P7,5.0,4.0,275 Laurier Ave. E,sushi japanese bubbletea,45.42665327081049,-75.68015512079
33,HOC-5G5eZ_4lG2npWJWT1Q,Umi Sushi Express,ON,Ottawa,K1N 9J7,6.0,1.5,Rideau Centre,japanese sushi,45.4255824,-75.692568
34,LmxSbDXdIr0lMOv1NqC2hA,Yi Fang Taiwan Fruit Tea,ON,Ottawa,K1N 1G8,4.0,4.0,399 Dalhousie St,bubbletea juicebars,45.4270368,-75.6894086
38,9HavNePhe-2_WuwFMXwXUA,Hong Kong Express,ON,Ottawa,K1N 5Y3,14.0,3.5,242 Rideau Street,chinese,45.42781,-75.6871
