,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,DwrGqiXESe3lhlSUsU_lcg,LuLu's Sno Shack,AL,Mobile,36608,4.0,5.0,850 Blackburn Dr,shavedice shavedsnow,30.67239,-88.26266
1,Sf4NoeG-G32gFGKpgdyiYQ,Sno Biz In Saraland,AL,Saraland,36571,4.0,4.5,412 Hwy 43 S,shavedice icecream,30.8127497881651,-88.0712563544512
2,QgPN7DSKwI2IYNwYkGar3A,Jennifer's Lil Alaskan Snowball Shop,AL,Prichard,36610,6.0,5.0,1819 W Main St,shavedice,30.7406880898022,-88.0958900441722
3,u12xSwfLUDXB1VTEraJeoA,Snow Boogers,MS,Perkinston,39573,15.0,4.0,1030 King Bee Rd,desserts shavedice icecream,30.811864,-89.054242
0,fPisonAMItR76nvBpisc0g,Kurabi Bubble Tea,AL,Mobile,36608,43.0,4.5,3821 Airport Blvd,bubbletea juicebars thai,30.67529,-88.14182
1,QQH1By_ScDfNQUpdAKD_3A,Quickly Asian Fusion Cafe,AL,Mobile,36609,69.0,4.5,5033 Cottage Hill Rd,bubbletea asianfusion juicebars,30.6488959,-88.1590829
2,trBKD2rfMWWt1e5XH0tiCw,Honeybun Donuts and Kolaches,AL,Spanish Fort,36527,13.0,4.0,6729 Spanish Fort Blvd,breakfast_brunch bubbletea donuts,30.67045,-87.90688
3,Q6RKT8DyV6wQgIjWtSPsnA,Poke Bowl Sushi Burritos and Boba,AL,Daphne,36526,15.0,4.5,28600 US-98,bubbletea sushi hawaiian,30.641846,-87.911508
4,VeBnOJ2-z22HQEilCpr7KA,Sugar Rush Donut Company,AL,Mobile,36608,92.0,4.5,4701 Airport Blvd,donuts bubbletea juicebars,30.6759352,-88.1736412
5,XuZhdXADLZesMXzc4T8bcg,Benja's Thai & Sushi Restaurant,AL,Mobile,36695,87.0,4.0,1281 Hillcrest Rd,sushi thai,30.662022294762,-88.1901628377953
6,UXl-oMwmPpbgGhBesFUa7g,Happy Sushi,AL,Mobile,36608,42.0,4.5,3662 Airport Blvd,sushi ramen,30.67691,-88.13391
7,0BV0SgV1zejlgKyxdGeOwQ,Pot Au Pho,AL,Mobile,36609,149.0,4.0,464 Azalea Rd,vietnamese,30.6627267757426,-88.1518024206161
8,qwIXsIiEuXFplhhvXrbmJQ,Smoothie King,AL,Mobile,36609,4.0,4.5,6358 Cottage Hill Rd,juicebars,30.6407534610517,-88.1921318893117
0,-YainPulh1YEpEzi36DDDQ,Paradise Snow,AL,Orange Beach,36561,1.0,5.0,25900 Perdido Beach Blvd,shavedice hotdog foodstands,30.290574,-87.5980396
1,mF2nt1rue-0CFrXdoIfWkA,Frost Bites,AL,Orange Beach,36561,1.0,5.0,27853 Perdido Beach Blvd,shavedice foodtrucks icecream,30.276197,-87.55082
2,RJLtbDQKNlqgq8SVsQgkBw,Pelican's SnoBalls of Foley,AL,Foley,36535,11.0,5.0,1001 N McKenzie,desserts shavedice foodtrucks,30.4167215,-87.6837321
3,2PUmPNISpzePR6o8kecbXA,New Orleans Original Snoballs,AL,Gulf Shores,36542,25.0,4.5,320 E Beach Blvd,burgers hotdog shavedice,30.24932,-87.68473
4,sRjrB8EtbjNDhbp7my95DQ,Sneaky Tiki Shaved Ice,FL,Pensacola,32514,1.0,5.0,,shavedice foodtrucks,30.5337352752686,-87.2118606567383
5,BDrjbB0YwNmm-FrPx3qglA,Sno-Shack SnoBalls,AL,Fairhope,36532,2.0,4.5,17022 State Highway 181,shavedice,30.47276,-87.852053
6,UYD9ZOfgBm1_jSacXtJWJA,Kona Ice of Coastal Alabama,AL,Gulf Shores,36542,1.0,5.0,,shavedice foodtrucks,30.2460536956787,-87.7027816772461
7,GThRs318hUA4aqpQJ0QO5w,Dave's Snowballs,FL,Pensacola,32507,29.0,3.5,13820 Perdido Key Dr,foodstands shavedice donuts,30.287213,-87.489473
8,6XBVEmr8eVErW9QfP32W-A,Perdidolicious Sno Cones and Street Tacos,FL,Pensacola,32507,16.0,4.5,10605 Gulf Beach Hwy,shavedice tacos foodtrucks,30.32757277508694,-87.36605859266237
9,HribLZ-KoBePk6BcJAI-Jg,Rita's Italian Ice,AL,Foley,36535,24.0,4.0,2654 S McKenzie St,desserts shavedice icecream,30.375958,-87.684126
10,QgTrmUpMi_sblPcQ3h997A,Cherry On Top,AL,Gulf Shores,36542,13.0,4.5,132 W First Ave,icecream shavedice,30.24954,-87.69118
11,QZbieK6dHC24kYrC-ct19w,ice ice baby Fairhope,AL,Fairhope,36532,2.0,3.0,369 S Mobile St,shavedsnow shavedice desserts,30.51766,-87.91467
12,VzFFHyHcdbLTkBJ4AAWOrg,LuLu's Gulf Shores,AL,Gulf Shores,36542,1476.0,3.5,200 E 25th Ave,seafood musicvenues newamerican,30.280967,-87.684917
13,ogqMR78bufUwqlUhzSneCg,JC Bubble Tea,FL,Pensacola,32504,25.0,3.5,5100 N 9th Ave,coffee shavedice bubbletea,30.4750347309674,-87.2070713888791
14,NKKwNvb6S_TP7pI4Ilm1UA,Frost Bites Gulf Shores,AL,Gulf Shores,36542,2.0,4.0,925 Beach Club Trl,shavedice icecream foodtrucks,30.237014773707436,-87.87712096808828
15,FqO1YGXaEDFoujcnZjNRyg,Louisiana Lunchbox,FL,Pensacola,32526,84.0,4.0,6705 Pine Forest Rd,cajun seafood shavedice,30.47795,-87.307058
0,PSEus10YI9A52Lok8LehZA,Poke Bowl Sushi Burrito & Boba,AL,Foley,36535,8.0,3.5,2656 S McKenzie St,poke bubbletea juicebars,30.3765438,-87.6834549
3,UOgjTRB9NH2V7wyLRN1gGg,Quickly,FL,Pensacola,32505,56.0,4.0,2416 W Cervantes St,bubbletea vietnamese asianfusion,30.421258517579,-87.2455262392759
